#"T" "Points:0" "Points:1" "Points:2"
0.88256 0.1 0.16187 0
0.88943 0.11 0.16187 0
0.89685 0.12 0.16187 0
0.90479 0.13 0.16187 0
0.91321 0.14 0.16187 0
0.92208 0.15 0.16187 0
0.93137 0.16 0.16187 0
0.94104 0.17 0.16187 0
0.95105 0.18 0.16187 0
0.96137 0.19 0.16187 0
0.97195 0.2 0.16187 0
0.98275 0.21 0.16187 0
0.99373 0.22 0.16187 0
1.0048 0.23 0.16187 0
1.016 0.24 0.16187 0
1.0273 0.25 0.16187 0
1.0386 0.26 0.16187 0
1.0498 0.27 0.16187 0
1.0609 0.28 0.16187 0
1.0719 0.29 0.16187 0
1.0827 0.3 0.16187 0
1.0933 0.31 0.16187 0
1.1037 0.32 0.16187 0
1.1137 0.33 0.16187 0
1.1235 0.34 0.16187 0
1.1328 0.35 0.16187 0
1.1417 0.36 0.16187 0
1.1502 0.37 0.16187 0
1.1582 0.38 0.16187 0
1.1656 0.39 0.16187 0
1.1725 0.4 0.16187 0
1.1789 0.41 0.16187 0
1.1846 0.42 0.16187 0
1.1898 0.43 0.16187 0
1.1943 0.44 0.16187 0
1.1981 0.45 0.16187 0
1.2012 0.46 0.16187 0
1.2037 0.47 0.16187 0
1.2055 0.48 0.16187 0
1.2065 0.49 0.16187 0
1.2069 0.5 0.16187 0
1.2065 0.51 0.16187 0
1.2055 0.52 0.16187 0
1.2037 0.53 0.16187 0
1.2012 0.54 0.16187 0
1.1981 0.55 0.16187 0
1.1943 0.56 0.16187 0
1.1898 0.57 0.16187 0
1.1846 0.58 0.16187 0
1.1789 0.59 0.16187 0
1.1725 0.6 0.16187 0
1.1656 0.61 0.16187 0
1.1582 0.62 0.16187 0
1.1502 0.63 0.16187 0
1.1417 0.64 0.16187 0
1.1328 0.65 0.16187 0
1.1235 0.66 0.16187 0
1.1137 0.67 0.16187 0
1.1037 0.68 0.16187 0
1.0933 0.69 0.16187 0
1.0827 0.7 0.16187 0
1.0719 0.71 0.16187 0
1.0609 0.72 0.16187 0
1.0498 0.73 0.16187 0
1.0386 0.74 0.16187 0
1.0273 0.75 0.16187 0
1.016 0.76 0.16187 0
1.0048 0.77 0.16187 0
0.99373 0.78 0.16187 0
0.98275 0.79 0.16187 0
0.97195 0.8 0.16187 0
0.96137 0.81 0.16187 0
0.95105 0.82 0.16187 0
0.94104 0.83 0.16187 0
0.93137 0.84 0.16187 0
0.92208 0.85 0.16187 0
0.91321 0.86 0.16187 0
0.90479 0.87 0.16187 0
0.89685 0.88 0.16187 0
0.88943 0.89 0.16187 0
0.88256 0.9 0.16187 0
0.87626 0.91 0.16187 0
0.87055 0.92 0.16187 0
0.86546 0.93 0.16187 0
0.86101 0.94 0.16187 0
0.85722 0.95 0.16187 0
0.85409 0.96 0.16187 0
0.85165 0.97 0.16187 0
0.84989 0.98 0.16187 0
0.84884 0.99 0.16187 0
0.84849 1 0.16187 0
0.85892 0 0.17128 0
0.85926 0.01 0.17128 0
0.86025 0.02 0.17128 0
0.86191 0.03 0.17128 0
0.86421 0.04 0.17128 0
0.86717 0.05 0.17128 0
0.87075 0.06 0.17128 0
0.87495 0.07 0.17128 0
0.87976 0.08 0.17128 0
0.88515 0.09 0.17128 0
0.8911 0.1 0.17128 0
0.89759 0.11 0.17128 0
0.9046 0.12 0.17128 0
0.91209 0.13 0.17128 0
0.92004 0.14 0.17128 0
0.92842 0.15 0.17128 0
0.93719 0.16 0.17128 0
0.94632 0.17 0.17128 0
0.95578 0.18 0.17128 0
0.96552 0.19 0.17128 0
0.97551 0.2 0.17128 0
0.9857 0.21 0.17128 0
0.99607 0.22 0.17128 0
1.0066 0.23 0.17128 0
1.0171 0.24 0.17128 0
1.0278 0.25 0.17128 0
1.0384 0.26 0.17128 0
1.049 0.27 0.17128 0
1.0595 0.28 0.17128 0
1.0699 0.29 0.17128 0
1.0801 0.3 0.17128 0
1.0901 0.31 0.17128 0
1.0999 0.32 0.17128 0
1.1094 0.33 0.17128 0
1.1185 0.34 0.17128 0
1.1273 0.35 0.17128 0
1.1357 0.36 0.17128 0
1.1437 0.37 0.17128 0
1.1513 0.38 0.17128 0
1.1583 0.39 0.17128 0
1.1648 0.4 0.17128 0
1.1708 0.41 0.17128 0
1.1763 0.42 0.17128 0
1.1811 0.43 0.17128 0
1.1853 0.44 0.17128 0
1.1889 0.45 0.17128 0
1.1919 0.46 0.17128 0
1.1942 0.47 0.17128 0
1.1959 0.48 0.17128 0
1.1969 0.49 0.17128 0
1.1972 0.5 0.17128 0
1.1969 0.51 0.17128 0
1.1959 0.52 0.17128 0
1.1942 0.53 0.17128 0
1.1919 0.54 0.17128 0
1.1889 0.55 0.17128 0
1.1853 0.56 0.17128 0
1.1811 0.57 0.17128 0
1.1763 0.58 0.17128 0
1.1708 0.59 0.17128 0
1.1648 0.6 0.17128 0
1.1583 0.61 0.17128 0
1.1513 0.62 0.17128 0
1.1437 0.63 0.17128 0
1.1357 0.64 0.17128 0
1.1273 0.65 0.17128 0
1.1185 0.66 0.17128 0
1.1094 0.67 0.17128 0
1.0999 0.68 0.17128 0
1.0901 0.69 0.17128 0
1.0801 0.7 0.17128 0
1.0699 0.71 0.17128 0
1.0595 0.72 0.17128 0
1.049 0.73 0.17128 0
1.0384 0.74 0.17128 0
1.0278 0.75 0.17128 0
1.0171 0.76 0.17128 0
1.0066 0.77 0.17128 0
0.99607 0.78 0.17128 0
0.9857 0.79 0.17128 0
0.97551 0.8 0.17128 0
0.96552 0.81 0.17128 0
0.95578 0.82 0.17128 0
0.94632 0.83 0.17128 0
0.93719 0.84 0.17128 0
0.92842 0.85 0.17128 0
0.92004 0.86 0.17128 0
0.91209 0.87 0.17128 0
0.9046 0.88 0.17128 0
0.89759 0.89 0.17128 0
0.8911 0.9 0.17128 0
0.88515 0.91 0.17128 0
0.87976 0.92 0.17128 0
0.87495 0.93 0.17128 0
0.87075 0.94 0.17128 0
0.86717 0.95 0.17128 0
0.86421 0.96 0.17128 0
0.86191 0.97 0.17128 0
0.86025 0.98 0.17128 0
0.85926 0.99 0.17128 0
0.85892 1 0.17128 0
0.86903 0 0.18101 0
0.86934 0.01 0.18101 0
0.87028 0.02 0.18101 0
0.87184 0.03 0.18101 0
0.87401 0.04 0.18101 0
0.8768 0.05 0.18101 0
0.88018 0.06 0.18101 0
0.88414 0.07 0.18101 0
0.88867 0.08 0.18101 0
0.89375 0.09 0.18101 0
0.89937 0.1 0.18101 0
0.90549 0.11 0.18101 0
0.91209 0.12 0.18101 0
0.91916 0.13 0.18101 0
0.92665 0.14 0.18101 0
0.93455 0.15 0.18101 0
0.94282 0.16 0.18101 0
0.95143 0.17 0.18101 0
0.96034 0.18 0.18101 0
0.96952 0.19 0.18101 0
0.97893 0.2 0.18101 0
0.98854 0.21 0.18101 0
0.99831 0.22 0.18101 0
1.0082 0.23 0.18101 0
1.0182 0.24 0.18101 0
1.0282 0.25 0.18101 0
1.0382 0.26 0.18101 0
1.0482 0.27 0.18101 0
1.0581 0.28 0.18101 0
1.0679 0.29 0.18101 0
1.0775 0.3 0.18101 0
1.0869 0.31 0.18101 0
1.0961 0.32 0.18101 0
1.1051 0.33 0.18101 0
1.1137 0.34 0.18101 0
1.122 0.35 0.18101 0
1.1299 0.36 0.18101 0
1.1375 0.37 0.18101 0
1.1446 0.38 0.18101 0
1.1512 0.39 0.18101 0
1.1573 0.4 0.18101 0
1.163 0.41 0.18101 0
1.1681 0.42 0.18101 0
1.1727 0.43 0.18101 0
1.1766 0.44 0.18101 0
1.18 0.45 0.18101 0
1.1829 0.46 0.18101 0
1.185 0.47 0.18101 0
1.1866 0.48 0.18101 0
1.1876 0.49 0.18101 0
1.1879 0.5 0.18101 0
1.1876 0.51 0.18101 0
1.1866 0.52 0.18101 0
1.185 0.53 0.18101 0
1.1829 0.54 0.18101 0
1.18 0.55 0.18101 0
1.1766 0.56 0.18101 0
1.1727 0.57 0.18101 0
1.1681 0.58 0.18101 0
1.163 0.59 0.18101 0
1.1573 0.6 0.18101 0
1.1512 0.61 0.18101 0
1.1446 0.62 0.18101 0
1.1375 0.63 0.18101 0
1.1299 0.64 0.18101 0
1.122 0.65 0.18101 0
1.1137 0.66 0.18101 0
1.1051 0.67 0.18101 0
1.0961 0.68 0.18101 0
1.0869 0.69 0.18101 0
1.0775 0.7 0.18101 0
1.0679 0.71 0.18101 0
1.0581 0.72 0.18101 0
1.0482 0.73 0.18101 0
1.0382 0.74 0.18101 0
1.0282 0.75 0.18101 0
1.0182 0.76 0.18101 0
1.0082 0.77 0.18101 0
0.99831 0.78 0.18101 0
0.98854 0.79 0.18101 0
0.97893 0.8 0.18101 0
0.96952 0.81 0.18101 0
0.96034 0.82 0.18101 0
0.95143 0.83 0.18101 0
0.94282 0.84 0.18101 0
0.93455 0.85 0.18101 0
0.92665 0.86 0.18101 0
0.91916 0.87 0.18101 0
0.91209 0.88 0.18101 0
0.90549 0.89 0.18101 0
0.89937 0.9 0.18101 0
0.89375 0.91 0.18101 0
0.88867 0.92 0.18101 0
0.88414 0.93 0.18101 0
0.88018 0.94 0.18101 0
0.8768 0.95 0.18101 0
0.87401 0.96 0.18101 0
0.87184 0.97 0.18101 0
0.87028 0.98 0.18101 0
0.86934 0.99 0.18101 0
0.86903 1 0.18101 0
0.87878 0 0.19106 0
0.87908 0.01 0.19106 0
0.87996 0.02 0.19106 0
0.88143 0.03 0.19106 0
0.88348 0.04 0.19106 0
0.8861 0.05 0.19106 0
0.88928 0.06 0.19106 0
0.89301 0.07 0.19106 0
0.89728 0.08 0.19106 0
0.90206 0.09 0.19106 0
0.90735 0.1 0.19106 0
0.91311 0.11 0.19106 0
0.91932 0.12 0.19106 0
0.92597 0.13 0.19106 0
0.93303 0.14 0.19106 0
0.94046 0.15 0.19106 0
0.94824 0.16 0.19106 0
0.95634 0.17 0.19106 0
0.96473 0.18 0.19106 0
0.97337 0.19 0.19106 0
0.98223 0.2 0.19106 0
0.99127 0.21 0.19106 0
1.0005 0.22 0.19106 0
1.0098 0.23 0.19106 0
1.0191 0.24 0.19106 0
1.0286 0.25 0.19106 0
1.038 0.26 0.19106 0
1.0474 0.27 0.19106 0
1.0567 0.28 0.19106 0
1.0659 0.29 0.19106 0
1.0749 0.3 0.19106 0
1.0838 0.31 0.19106 0
1.0925 0.32 0.19106 0
1.1009 0.33 0.19106 0
1.109 0.34 0.19106 0
1.1168 0.35 0.19106 0
1.1243 0.36 0.19106 0
1.1314 0.37 0.19106 0
1.138 0.38 0.19106 0
1.1443 0.39 0.19106 0
1.1501 0.4 0.19106 0
1.1554 0.41 0.19106 0
1.1602 0.42 0.19106 0
1.1645 0.43 0.19106 0
1.1682 0.44 0.19106 0
1.1714 0.45 0.19106 0
1.1741 0.46 0.19106 0
1.1761 0.47 0.19106 0
1.1776 0.48 0.19106 0
1.1785 0.49 0.19106 0
1.1788 0.5 0.19106 0
1.1785 0.51 0.19106 0
1.1776 0.52 0.19106 0
1.1761 0.53 0.19106 0
1.1741 0.54 0.19106 0
1.1714 0.55 0.19106 0
1.1682 0.56 0.19106 0
1.1645 0.57 0.19106 0
1.1602 0.58 0.19106 0
1.1554 0.59 0.19106 0
1.1501 0.6 0.19106 0
1.1443 0.61 0.19106 0
1.138 0.62 0.19106 0
1.1314 0.63 0.19106 0
1.1243 0.64 0.19106 0
1.1168 0.65 0.19106 0
1.109 0.66 0.19106 0
1.1009 0.67 0.19106 0
1.0925 0.68 0.19106 0
1.0838 0.69 0.19106 0
1.0749 0.7 0.19106 0
1.0659 0.71 0.19106 0
1.0567 0.72 0.19106 0
1.0474 0.73 0.19106 0
1.038 0.74 0.19106 0
1.0286 0.75 0.19106 0
1.0191 0.76 0.19106 0
1.0098 0.77 0.19106 0
1.0005 0.78 0.19106 0
0.99127 0.79 0.19106 0
0.98223 0.8 0.19106 0
0.97337 0.81 0.19106 0
0.96473 0.82 0.19106 0
0.95634 0.83 0.19106 0
0.94824 0.84 0.19106 0
0.94046 0.85 0.19106 0
0.93303 0.86 0.19106 0
0.92597 0.87 0.19106 0
0.91932 0.88 0.19106 0
0.91311 0.89 0.19106 0
0.90735 0.9 0.19106 0
0.90206 0.91 0.19106 0
0.89728 0.92 0.19106 0
0.89301 0.93 0.19106 0
0.88928 0.94 0.19106 0
0.8861 0.95 0.19106 0
0.88348 0.96 0.19106 0
0.88143 0.97 0.19106 0
0.87996 0.98 0.19106 0
0.87908 0.99 0.19106 0
0.87878 1 0.19106 0
0.88819 0 0.20144 0
0.88847 0.01 0.20144 0
0.8893 0.02 0.20144 0
0.89068 0.03 0.20144 0
0.8926 0.04 0.20144 0
0.89507 0.05 0.20144 0
0.89806 0.06 0.20144 0
0.90156 0.07 0.20144 0
0.90557 0.08 0.20144 0
0.91007 0.09 0.20144 0
0.91503 0.1 0.20144 0
0.92045 0.11 0.20144 0
0.92629 0.12 0.20144 0
0.93254 0.13 0.20144 0
0.93916 0.14 0.20144 0
0.94615 0.15 0.20144 0
0.95346 0.16 0.20144 0
0.96107 0.17 0.20144 0
0.96895 0.18 0.20144 0
0.97706 0.19 0.20144 0
0.98538 0.2 0.20144 0
0.99388 0.21 0.20144 0
1.0025 0.22 0.20144 0
1.0113 0.23 0.20144 0
1.0201 0.24 0.20144 0
1.0289 0.25 0.20144 0
1.0378 0.26 0.20144 0
1.0466 0.27 0.20144 0
1.0553 0.28 0.20144 0
1.064 0.29 0.20144 0
1.0725 0.3 0.20144 0
1.0808 0.31 0.20144 0
1.0889 0.32 0.20144 0
1.0968 0.33 0.20144 0
1.1045 0.34 0.20144 0
1.1118 0.35 0.20144 0
1.1188 0.36 0.20144 0
1.1254 0.37 0.20144 0
1.1317 0.38 0.20144 0
1.1376 0.39 0.20144 0
1.143 0.4 0.20144 0
1.148 0.41 0.20144 0
1.1525 0.42 0.20144 0
1.1565 0.43 0.20144 0
1.1601 0.44 0.20144 0
1.1631 0.45 0.20144 0
1.1655 0.46 0.20144 0
1.1675 0.47 0.20144 0
1.1689 0.48 0.20144 0
1.1697 0.49 0.20144 0
1.17 0.5 0.20144 0
1.1697 0.51 0.20144 0
1.1689 0.52 0.20144 0
1.1675 0.53 0.20144 0
1.1655 0.54 0.20144 0
1.1631 0.55 0.20144 0
1.1601 0.56 0.20144 0
1.1565 0.57 0.20144 0
1.1525 0.58 0.20144 0
1.148 0.59 0.20144 0
1.143 0.6 0.20144 0
1.1376 0.61 0.20144 0
1.1317 0.62 0.20144 0
1.1254 0.63 0.20144 0
1.1188 0.64 0.20144 0
1.1118 0.65 0.20144 0
1.1045 0.66 0.20144 0
1.0968 0.67 0.20144 0
1.0889 0.68 0.20144 0
1.0808 0.69 0.20144 0
1.0725 0.7 0.20144 0
1.064 0.71 0.20144 0
1.0553 0.72 0.20144 0
1.0466 0.73 0.20144 0
1.0378 0.74 0.20144 0
1.0289 0.75 0.20144 0
1.0201 0.76 0.20144 0
1.0113 0.77 0.20144 0
1.0025 0.78 0.20144 0
0.99388 0.79 0.20144 0
0.98538 0.8 0.20144 0
0.97706 0.81 0.20144 0
0.96895 0.82 0.20144 0
0.96107 0.83 0.20144 0
0.95346 0.84 0.20144 0
0.94615 0.85 0.20144 0
0.93916 0.86 0.20144 0
0.93254 0.87 0.20144 0
0.92629 0.88 0.20144 0
0.92045 0.89 0.20144 0
0.91503 0.9 0.20144 0
0.91007 0.91 0.20144 0
0.90557 0.92 0.20144 0
0.90156 0.93 0.20144 0
0.89806 0.94 0.20144 0
0.89507 0.95 0.20144 0
0.8926 0.96 0.20144 0
0.89068 0.97 0.20144 0
0.8893 0.98 0.20144 0
0.88847 0.99 0.20144 0
0.88819 1 0.20144 0
0.89723 0 0.21218 0
0.89749 0.01 0.21218 0
0.89827 0.02 0.21218 0
0.89957 0.03 0.21218 0
0.90137 0.04 0.21218 0
0.90369 0.05 0.21218 0
0.90649 0.06 0.21218 0
0.90978 0.07 0.21218 0
0.91354 0.08 0.21218 0
0.91776 0.09 0.21218 0
0.92242 0.1 0.21218 0
0.9275 0.11 0.21218 0
0.93298 0.12 0.21218 0
0.93884 0.13 0.21218 0
0.94506 0.14 0.21218 0
0.95161 0.15 0.21218 0
0.95846 0.16 0.21218 0
0.9656 0.17 0.21218 0
0.97299 0.18 0.21218 0
0.9806 0.19 0.21218 0
0.98841 0.2 0.21218 0
0.99637 0.21 0.21218 0
1.0045 0.22 0.21218 0
1.0127 0.23 0.21218 0
1.0209 0.24 0.21218 0
1.0292 0.25 0.21218 0
1.0375 0.26 0.21218 0
1.0458 0.27 0.21218 0
1.054 0.28 0.21218 0
1.0621 0.29 0.21218 0
1.0701 0.3 0.21218 0
1.0779 0.31 0.21218 0
1.0855 0.32 0.21218 0
1.0929 0.33 0.21218 0
1.1001 0.34 0.21218 0
1.1069 0.35 0.21218 0
1.1135 0.36 0.21218 0
1.1197 0.37 0.21218 0
1.1256 0.38 0.21218 0
1.1311 0.39 0.21218 0
1.1362 0.4 0.21218 0
1.1409 0.41 0.21218 0
1.1451 0.42 0.21218 0
1.1489 0.43 0.21218 0
1.1522 0.44 0.21218 0
1.155 0.45 0.21218 0
1.1573 0.46 0.21218 0
1.1591 0.47 0.21218 0
1.1604 0.48 0.21218 0
1.1612 0.49 0.21218 0
1.1615 0.5 0.21218 0
1.1612 0.51 0.21218 0
1.1604 0.52 0.21218 0
1.1591 0.53 0.21218 0
1.1573 0.54 0.21218 0
1.155 0.55 0.21218 0
1.1522 0.56 0.21218 0
1.1489 0.57 0.21218 0
1.1451 0.58 0.21218 0
1.1409 0.59 0.21218 0
1.1362 0.6 0.21218 0
1.1311 0.61 0.21218 0
1.1256 0.62 0.21218 0
1.1197 0.63 0.21218 0
1.1135 0.64 0.21218 0
1.1069 0.65 0.21218 0
1.1001 0.66 0.21218 0
1.0929 0.67 0.21218 0
1.0855 0.68 0.21218 0
1.0779 0.69 0.21218 0
1.0701 0.7 0.21218 0
1.0621 0.71 0.21218 0
1.054 0.72 0.21218 0
1.0458 0.73 0.21218 0
1.0375 0.74 0.21218 0
1.0292 0.75 0.21218 0
1.0209 0.76 0.21218 0
1.0127 0.77 0.21218 0
1.0045 0.78 0.21218 0
0.99637 0.79 0.21218 0
0.98841 0.8 0.21218 0
0.9806 0.81 0.21218 0
0.97299 0.82 0.21218 0
0.9656 0.83 0.21218 0
0.95846 0.84 0.21218 0
0.95161 0.85 0.21218 0
0.94506 0.86 0.21218 0
0.93884 0.87 0.21218 0
0.93298 0.88 0.21218 0
0.9275 0.89 0.21218 0
0.92242 0.9 0.21218 0
0.91776 0.91 0.21218 0
0.91354 0.92 0.21218 0
0.90978 0.93 0.21218 0
0.90649 0.94 0.21218 0
0.90369 0.95 0.21218 0
0.90137 0.96 0.21218 0
0.89957 0.97 0.21218 0
0.89827 0.98 0.21218 0
0.89749 0.99 0.21218 0
0.89723 1 0.21218 0
0.9059 0 0.22327 0
0.90615 0.01 0.22327 0
0.90688 0.02 0.22327 0
0.90809 0.03 0.22327 0
0.90978 0.04 0.22327 0
0.91195 0.05 0.22327 0
0.91458 0.06 0.22327 0
0.91766 0.07 0.22327 0
0.92118 0.08 0.22327 0
0.92513 0.09 0.22327 0
0.92949 0.1 0.22327 0
0.93425 0.11 0.22327 0
0.93938 0.12 0.22327 0
0.94487 0.13 0.22327 0
0.9507 0.14 0.22327 0
0.95683 0.15 0.22327 0
0.96325 0.16 0.22327 0
0.96994 0.17 0.22327 0
0.97686 0.18 0.22327 0
0.98399 0.19 0.22327 0
0.99129 0.2 0.22327 0
0.99875 0.21 0.22327 0
1.0063 0.22 0.22327 0
1.014 0.23 0.22327 0
1.0217 0.24 0.22327 0
1.0295 0.25 0.22327 0
1.0373 0.26 0.22327 0
1.045 0.27 0.22327 0
1.0527 0.28 0.22327 0
1.0603 0.29 0.22327 0
1.0677 0.3 0.22327 0
1.0751 0.31 0.22327 0
1.0822 0.32 0.22327 0
1.0891 0.33 0.22327 0
1.0958 0.34 0.22327 0
1.1022 0.35 0.22327 0
1.1084 0.36 0.22327 0
1.1142 0.37 0.22327 0
1.1197 0.38 0.22327 0
1.1249 0.39 0.22327 0
1.1296 0.4 0.22327 0
1.134 0.41 0.22327 0
1.138 0.42 0.22327 0
1.1415 0.43 0.22327 0
1.1446 0.44 0.22327 0
1.1472 0.45 0.22327 0
1.1494 0.46 0.22327 0
1.1511 0.47 0.22327 0
1.1523 0.48 0.22327 0
1.153 0.49 0.22327 0
1.1533 0.5 0.22327 0
1.153 0.51 0.22327 0
1.1523 0.52 0.22327 0
1.1511 0.53 0.22327 0
1.1494 0.54 0.22327 0
1.1472 0.55 0.22327 0
1.1446 0.56 0.22327 0
1.1415 0.57 0.22327 0
1.138 0.58 0.22327 0
1.134 0.59 0.22327 0
1.1296 0.6 0.22327 0
1.1249 0.61 0.22327 0
1.1197 0.62 0.22327 0
1.1142 0.63 0.22327 0
1.1084 0.64 0.22327 0
1.1022 0.65 0.22327 0
1.0958 0.66 0.22327 0
1.0891 0.67 0.22327 0
1.0822 0.68 0.22327 0
1.0751 0.69 0.22327 0
1.0677 0.7 0.22327 0
1.0603 0.71 0.22327 0
1.0527 0.72 0.22327 0
1.045 0.73 0.22327 0
1.0373 0.74 0.22327 0
1.0295 0.75 0.22327 0
1.0217 0.76 0.22327 0
1.014 0.77 0.22327 0
1.0063 0.78 0.22327 0
0.99875 0.79 0.22327 0
0.99129 0.8 0.22327 0
0.98399 0.81 0.22327 0
0.97686 0.82 0.22327 0
0.96994 0.83 0.22327 0
0.96325 0.84 0.22327 0
0.95683 0.85 0.22327 0
0.9507 0.86 0.22327 0
0.94487 0.87 0.22327 0
0.93938 0.88 0.22327 0
0.93425 0.89 0.22327 0
0.92949 0.9 0.22327 0
0.92513 0.91 0.22327 0
0.92118 0.92 0.22327 0
0.91766 0.93 0.22327 0
0.91458 0.94 0.22327 0
0.91195 0.95 0.22327 0
0.90978 0.96 0.22327 0
0.90809 0.97 0.22327 0
0.90688 0.98 0.22327 0
0.90615 0.99 0.22327 0
0.9059 1 0.22327 0
0.91419 0 0.23473 0
0.91442 0.01 0.23473 0
0.9151 0.02 0.23473 0
0.91624 0.03 0.23473 0
0.91782 0.04 0.23473 0
0.91985 0.05 0.23473 0
0.92231 0.06 0.23473 0
0.92519 0.07 0.23473 0
0.92848 0.08 0.23473 0
0.93218 0.09 0.23473 0
0.93626 0.1 0.23473 0
0.94071 0.11 0.23473 0
0.94551 0.12 0.23473 0
0.95064 0.13 0.23473 0
0.95608 0.14 0.23473 0
0.96182 0.15 0.23473 0
0.96783 0.16 0.23473 0
0.97407 0.17 0.23473 0
0.98054 0.18 0.23473 0
0.98721 0.19 0.23473 0
0.99404 0.2 0.23473 0
1.001 0.21 0.23473 0
1.0081 0.22 0.23473 0
1.0153 0.23 0.23473 0
1.0225 0.24 0.23473 0
1.0298 0.25 0.23473 0
1.037 0.26 0.23473 0
1.0443 0.27 0.23473 0
1.0514 0.28 0.23473 0
1.0585 0.29 0.23473 0
1.0655 0.3 0.23473 0
1.0723 0.31 0.23473 0
1.079 0.32 0.23473 0
1.0855 0.33 0.23473 0
1.0917 0.34 0.23473 0
1.0977 0.35 0.23473 0
1.1035 0.36 0.23473 0
1.1089 0.37 0.23473 0
1.1141 0.38 0.23473 0
1.1189 0.39 0.23473 0
1.1233 0.4 0.23473 0
1.1274 0.41 0.23473 0
1.1311 0.42 0.23473 0
1.1344 0.43 0.23473 0
1.1373 0.44 0.23473 0
1.1398 0.45 0.23473 0
1.1418 0.46 0.23473 0
1.1434 0.47 0.23473 0
1.1445 0.48 0.23473 0
1.1452 0.49 0.23473 0
1.1454 0.5 0.23473 0
1.1452 0.51 0.23473 0
1.1445 0.52 0.23473 0
1.1434 0.53 0.23473 0
1.1418 0.54 0.23473 0
1.1398 0.55 0.23473 0
1.1373 0.56 0.23473 0
1.1344 0.57 0.23473 0
1.1311 0.58 0.23473 0
1.1274 0.59 0.23473 0
1.1233 0.6 0.23473 0
1.1189 0.61 0.23473 0
1.1141 0.62 0.23473 0
1.1089 0.63 0.23473 0
1.1035 0.64 0.23473 0
1.0977 0.65 0.23473 0
1.0917 0.66 0.23473 0
1.0855 0.67 0.23473 0
1.079 0.68 0.23473 0
1.0723 0.69 0.23473 0
1.0655 0.7 0.23473 0
1.0585 0.71 0.23473 0
1.0514 0.72 0.23473 0
1.0443 0.73 0.23473 0
1.037 0.74 0.23473 0
1.0298 0.75 0.23473 0
1.0225 0.76 0.23473 0
1.0153 0.77 0.23473 0
1.0081 0.78 0.23473 0
1.001 0.79 0.23473 0
0.99404 0.8 0.23473 0
0.98721 0.81 0.23473 0
0.98054 0.82 0.23473 0
0.97407 0.83 0.23473 0
0.96783 0.84 0.23473 0
0.96182 0.85 0.23473 0
0.95608 0.86 0.23473 0
0.95064 0.87 0.23473 0
0.94551 0.88 0.23473 0
0.94071 0.89 0.23473 0
0.93626 0.9 0.23473 0
0.93218 0.91 0.23473 0
0.92848 0.92 0.23473 0
0.92519 0.93 0.23473 0
0.92231 0.94 0.23473 0
0.91985 0.95 0.23473 0
0.91782 0.96 0.23473 0
0.91624 0.97 0.23473 0
0.9151 0.98 0.23473 0
0.91442 0.99 0.23473 0
0.91419 1 0.23473 0
0.9221 0 0.24657 0
0.92231 0.01 0.24657 0
0.92295 0.02 0.24657 0
0.92401 0.03 0.24657 0
0.92548 0.04 0.24657 0
0.92738 0.05 0.24657 0
0.92967 0.06 0.24657 0
0.93236 0.07 0.24657 0
0.93544 0.08 0.24657 0
0.93889 0.09 0.24657 0
0.9427 0.1 0.24657 0
0.94685 0.11 0.24657 0
0.95134 0.12 0.24657 0
0.95613 0.13 0.24657 0
0.96121 0.14 0.24657 0
0.96657 0.15 0.24657 0
0.97217 0.16 0.24657 0
0.97801 0.17 0.24657 0
0.98405 0.18 0.24657 0
0.99027 0.19 0.24657 0
0.99665 0.2 0.24657 0
1.0032 0.21 0.24657 0
1.0098 0.22 0.24657 0
1.0165 0.23 0.24657 0
1.0232 0.24 0.24657 0
1.03 0.25 0.24657 0
1.0368 0.26 0.24657 0
1.0435 0.27 0.24657 0
1.0502 0.28 0.24657 0
1.0568 0.29 0.24657 0
1.0633 0.3 0.24657 0
1.0697 0.31 0.24657 0
1.0759 0.32 0.24657 0
1.082 0.33 0.24657 0
1.0878 0.34 0.24657 0
1.0934 0.35 0.24657 0
1.0988 0.36 0.24657 0
1.1039 0.37 0.24657 0
1.1087 0.38 0.24657 0
1.1131 0.39 0.24657 0
1.1173 0.4 0.24657 0
1.1211 0.41 0.24657 0
1.1246 0.42 0.24657 0
1.1276 0.43 0.24657 0
1.1303 0.44 0.24657 0
1.1326 0.45 0.24657 0
1.1345 0.46 0.24657 0
1.136 0.47 0.24657 0
1.1371 0.48 0.24657 0
1.1377 0.49 0.24657 0
1.1379 0.5 0.24657 0
1.1377 0.51 0.24657 0
1.1371 0.52 0.24657 0
1.136 0.53 0.24657 0
1.1345 0.54 0.24657 0
1.1326 0.55 0.24657 0
1.1303 0.56 0.24657 0
1.1276 0.57 0.24657 0
1.1246 0.58 0.24657 0
1.1211 0.59 0.24657 0
1.1173 0.6 0.24657 0
1.1131 0.61 0.24657 0
1.1087 0.62 0.24657 0
1.1039 0.63 0.24657 0
1.0988 0.64 0.24657 0
1.0934 0.65 0.24657 0
1.0878 0.66 0.24657 0
1.082 0.67 0.24657 0
1.0759 0.68 0.24657 0
1.0697 0.69 0.24657 0
1.0633 0.7 0.24657 0
1.0568 0.71 0.24657 0
1.0502 0.72 0.24657 0
1.0435 0.73 0.24657 0
1.0368 0.74 0.24657 0
1.03 0.75 0.24657 0
1.0232 0.76 0.24657 0
1.0165 0.77 0.24657 0
1.0098 0.78 0.24657 0
1.0032 0.79 0.24657 0
