#"p" "T" "U:0" "U:1" "U:2" "Points:0" "Points:1" "Points:2"
15.487 1.1955 1.4501 0.74594 0 0.4 0.13542 0
15.627 1.204 1.4531 0.76445 0 0.41 0.13542 0
15.734 1.2118 1.4546 0.78032 0 0.42 0.13542 0
15.807 1.2189 1.4546 0.79347 0 0.43 0.13542 0
15.846 1.2252 1.4532 0.80382 0 0.44 0.13542 0
15.851 1.2308 1.4505 0.81131 0 0.45 0.13542 0
15.821 1.2356 1.4465 0.81588 0 0.46 0.13542 0
15.757 1.2395 1.4413 0.81749 0 0.47 0.13542 0
15.657 1.2426 1.435 0.81611 0 0.48 0.13542 0
15.523 1.2448 1.4277 0.81173 0 0.49 0.13542 0
15.355 1.2462 1.4194 0.80433 0 0.5 0.13542 0
15.153 1.2467 1.4103 0.79393 0 0.51 0.13542 0
14.919 1.2464 1.4004 0.78055 0 0.52 0.13542 0
14.654 1.2452 1.3899 0.76423 0 0.53 0.13542 0
14.358 1.2431 1.3788 0.74502 0 0.54 0.13542 0
14.033 1.2402 1.3672 0.723 0 0.55 0.13542 0
13.681 1.2365 1.3552 0.69822 0 0.56 0.13542 0
13.303 1.2319 1.343 0.6708 0 0.57 0.13542 0
12.901 1.2266 1.3305 0.64083 0 0.58 0.13542 0
12.476 1.2205 1.3178 0.60844 0 0.59 0.13542 0
12.032 1.2137 1.3051 0.57374 0 0.6 0.13542 0
11.57 1.2062 1.2924 0.53688 0 0.61 0.13542 0
11.092 1.198 1.2797 0.49801 0 0.62 0.13542 0
10.602 1.1891 1.2671 0.45729 0 0.63 0.13542 0
10.1 1.1797 1.2547 0.41489 0 0.64 0.13542 0
9.59 1.1697 1.2423 0.37099 0 0.65 0.13542 0
9.0742 1.1593 1.2302 0.32577 0 0.66 0.13542 0
8.5551 1.1483 1.2182 0.27943 0 0.67 0.13542 0
8.0351 1.137 1.2064 0.23216 0 0.68 0.13542 0
7.5169 1.1252 1.1948 0.18416 0 0.69 0.13542 0
7.0028 1.1132 1.1833 0.13565 0 0.7 0.13542 0
6.4953 1.1009 1.172 0.086826 0 0.71 0.13542 0
5.9969 1.0884 1.1609 0.037904 0 0.72 0.13542 0
5.5097 1.0757 1.1499 -0.010903 0 0.73 0.13542 0
5.036 1.0629 1.1389 -0.059383 0 0.74 0.13542 0
4.5778 1.05 1.128 -0.10732 0 0.75 0.13542 0
4.1372 1.0371 1.1172 -0.15452 0 0.76 0.13542 0
3.7159 1.0243 1.1063 -0.20075 0 0.77 0.13542 0
3.3156 1.0115 1.0954 -0.24583 0 0.78 0.13542 0
2.9379 0.99893 1.0845 -0.28955 0 0.79 0.13542 0
2.584 0.9865 1.0735 -0.33172 0 0.8 0.13542 0
2.2553 0.97431 1.0624 -0.37216 0 0.81 0.13542 0
1.9527 0.96238 1.0512 -0.41069 0 0.82 0.13542 0
1.6771 0.95077 1.04 -0.44713 0 0.83 0.13542 0
1.4291 0.93951 1.0287 -0.48134 0 0.84 0.13542 0
1.2093 0.92865 1.0173 -0.51315 0 0.85 0.13542 0
1.018 0.91822 1.0059 -0.54244 0 0.86 0.13542 0
0.85531 0.90826 0.99461 -0.56909 0 0.87 0.13542 0
0.72132 0.89879 0.98337 -0.59298 0 0.88 0.13542 0
0.61587 0.88985 0.97229 -0.61402 0 0.89 0.13542 0
0.53871 0.88147 0.96143 -0.63213 0 0.9 0.13542 0
0.48948 0.87367 0.95089 -0.64724 0 0.91 0.13542 0
0.46769 0.86648 0.94076 -0.65931 0 0.92 0.13542 0
0.47277 0.85993 0.93113 -0.66831 0 0.93 0.13542 0
0.5041 0.85402 0.92212 -0.67422 0 0.94 0.13542 0
0.56102 0.84878 0.91382 -0.67705 0 0.95 0.13542 0
0.64281 0.84423 0.90635 -0.67682 0 0.96 0.13542 0
0.74854 0.84039 0.89982 -0.67356 0 0.97 0.13542 0
0.87741 0.83726 0.89432 -0.6673 0 0.98 0.13542 0
1.0287 0.83487 0.88998 -0.65813 0 0.99 0.13542 0
1.2017 0.83321 0.88687 -0.64611 0 1 0.13542 0
1.4968 0.845 0.89136 -0.65314 0 0 0.14395 0
1.6803 0.84408 0.88696 -0.63865 0 0.01 0.14395 0
1.8832 0.84387 0.88394 -0.62148 0 0.02 0.14395 0
2.1048 0.84438 0.88237 -0.60174 0 0.03 0.14395 0
2.3443 0.84562 0.88231 -0.57954 0 0.04 0.14395 0
2.6012 0.84758 0.8838 -0.55499 0 0.05 0.14395 0
2.8749 0.85027 0.88687 -0.52822 0 0.06 0.14395 0
3.1648 0.85367 0.89154 -0.49934 0 0.07 0.14395 0
3.4703 0.85778 0.89781 -0.46848 0 0.08 0.14395 0
3.7907 0.8626 0.90566 -0.43579 0 0.09 0.14395 0
4.1255 0.86811 0.91506 -0.40138 0 0.1 0.14395 0
4.4739 0.87429 0.92598 -0.36539 0 0.11 0.14395 0
4.8354 0.88112 0.93835 -0.32795 0 0.12 0.14395 0
5.2091 0.8886 0.95211 -0.28921 0 0.13 0.14395 0
5.5942 0.89668 0.96717 -0.24928 0 0.14 0.14395 0
5.9898 0.90535 0.98343 -0.20831 0 0.15 0.14395 0
6.3949 0.91458 1.0008 -0.16644 0 0.16 0.14395 0
6.8086 0.92433 1.0191 -0.12379 0 0.17 0.14395 0
7.2295 0.93457 1.0384 -0.080496 0 0.18 0.14395 0
7.6565 0.94525 1.0583 -0.036706 0 0.19 0.14395 0
8.0882 0.95635 1.0788 0.0074497 0 0.2 0.14395 0
8.5231 0.9678 1.0998 0.05183 0 0.21 0.14395 0
8.9598 0.97958 1.1211 0.096297 0 0.22 0.14395 0
9.3965 0.99163 1.1426 0.14071 0 0.23 0.14395 0
9.8316 1.0039 1.1641 0.18492 0 0.24 0.14395 0
10.263 1.0163 1.1856 0.22878 0 0.25 0.14395 0
10.69 1.0289 1.2067 0.27215 0 0.26 0.14395 0
11.109 1.0415 1.2275 0.31489 0 0.27 0.14395 0
11.52 1.0542 1.2478 0.35683 0 0.28 0.14395 0
11.919 1.0668 1.2674 0.39784 0 0.29 0.14395 0
12.306 1.0793 1.2863 0.43776 0 0.3 0.14395 0
12.678 1.0916 1.3043 0.47645 0 0.31 0.14395 0
13.033 1.1038 1.3214 0.51375 0 0.32 0.14395 0
13.37 1.1156 1.3375 0.54952 0 0.33 0.14395 0
13.687 1.1272 1.3525 0.58361 0 0.34 0.14395 0
13.982 1.1385 1.3663 0.61588 0 0.35 0.14395 0
14.253 1.1493 1.3788 0.6462 0 0.36 0.14395 0
14.499 1.1596 1.3901 0.67443 0 0.37 0.14395 0
14.718 1.1695 1.4001 0.70045 0 0.38 0.14395 0
14.91 1.1788 1.4088 0.72412 0 0.39 0.14395 0
15.072 1.1876 1.4162 0.74535 0 0.4 0.14395 0
15.205 1.1957 1.4223 0.76402 0 0.41 0.14395 0
15.306 1.2032 1.427 0.78003 0 0.42 0.14395 0
15.376 1.2099 1.4304 0.7933 0 0.43 0.14395 0
15.413 1.216 1.4326 0.80375 0 0.44 0.14395 0
15.417 1.2213 1.4336 0.81132 0 0.45 0.14395 0
15.388 1.2259 1.4334 0.81596 0 0.46 0.14395 0
15.326 1.2297 1.4321 0.81761 0 0.47 0.14395 0
15.231 1.2327 1.4298 0.81626 0 0.48 0.14395 0
15.103 1.2349 1.4264 0.81188 0 0.49 0.14395 0
14.943 1.2363 1.4221 0.80448 0 0.5 0.14395 0
14.751 1.2368 1.417 0.79406 0 0.51 0.14395 0
14.528 1.2366 1.411 0.78065 0 0.52 0.14395 0
14.276 1.2355 1.4044 0.76429 0 0.53 0.14395 0
13.994 1.2336 1.3971 0.74503 0 0.54 0.14395 0
13.685 1.2309 1.3892 0.72293 0 0.55 0.14395 0
13.35 1.2274 1.3809 0.69809 0 0.56 0.14395 0
12.99 1.2232 1.3721 0.67058 0 0.57 0.14395 0
12.608 1.2182 1.3629 0.64052 0 0.58 0.14395 0
12.204 1.2125 1.3534 0.60802 0 0.59 0.14395 0
11.782 1.2061 1.3436 0.57321 0 0.6 0.14395 0
11.343 1.199 1.3337 0.53624 0 0.61 0.14395 0
10.889 1.1913 1.3235 0.49726 0 0.62 0.14395 0
10.423 1.183 1.3132 0.45642 0 0.63 0.14395 0
9.9467 1.1741 1.3028 0.4139 0 0.64 0.14395 0
9.4626 1.1647 1.2923 0.36987 0 0.65 0.14395 0
8.973 1.1548 1.2818 0.32453 0 0.66 0.14395 0
8.4803 1.1445 1.2711 0.27806 0 0.67 0.14395 0
7.9871 1.1337 1.2604 0.23066 0 0.68 0.14395 0
7.4955 1.1227 1.2497 0.18254 0 0.69 0.14395 0
7.008 1.1113 1.2388 0.1339 0 0.7 0.14395 0
6.5269 1.0996 1.2279 0.08496 0 0.71 0.14395 0
6.0544 1.0878 1.2168 0.035919 0 0.72 0.14395 0
5.5927 1.0758 1.2057 -0.013004 0 0.73 0.14395 0
5.1437 1.0637 1.1944 -0.061598 0 0.74 0.14395 0
4.7096 1.0515 1.183 -0.10965 0 0.75 0.14395 0
4.2921 1.0393 1.1713 -0.15695 0 0.76 0.14395 0
3.8929 1.0271 1.1595 -0.2033 0 0.77 0.14395 0
3.5136 1.015 1.1475 -0.24848 0 0.78 0.14395 0
3.1556 1.0031 1.1353 -0.29231 0 0.79 0.14395 0
2.8203 0.99129 1.1228 -0.33459 0 0.8 0.14395 0
2.5087 0.97971 1.1102 -0.37513 0 0.81 0.14395 0
2.2217 0.96838 1.0973 -0.41377 0 0.82 0.14395 0
1.9603 0.95735 1.0842 -0.45033 0 0.83 0.14395 0
1.7249 0.94665 1.071 -0.48466 0 0.84 0.14395 0
1.5161 0.93632 1.0576 -0.51661 0 0.85 0.14395 0
1.3342 0.9264 1.0442 -0.54605 0 0.86 0.14395 0
1.1794 0.91691 1.0307 -0.57285 0 0.87 0.14395 0
1.0516 0.90789 1.0172 -0.59691 0 0.88 0.14395 0
0.95082 0.89936 1.0039 -0.61813 0 0.89 0.14395 0
0.87677 0.89137 0.99072 -0.63644 0 0.9 0.14395 0
0.82912 0.88392 0.97784 -0.65177 0 0.91 0.14395 0
0.80745 0.87704 0.96532 -0.66408 0 0.92 0.14395 0
0.81124 0.87077 0.95328 -0.67332 0 0.93 0.14395 0
0.83993 0.86511 0.94183 -0.6795 0 0.94 0.14395 0
0.8929 0.86008 0.93106 -0.68261 0 0.95 0.14395 0
0.96948 0.85571 0.92109 -0.68266 0 0.96 0.14395 0
1.0689 0.852 0.91204 -0.67969 0 0.97 0.14395 0
1.1904 0.84897 0.90399 -0.67373 0 0.98 0.14395 0
1.3332 0.84663 0.89707 -0.66486 0 0.99 0.14395 0
1.4968 0.845 0.89136 -0.65314 0 1 0.14395 0
1.7982 0.85646 0.89677 -0.65756 0 0 0.15276 0
1.9718 0.85552 0.8899 -0.6434 0 0.01 0.15276 0
2.1638 0.85527 0.88438 -0.62657 0 0.02 0.15276 0
2.3736 0.8557 0.88029 -0.60715 0 0.03 0.15276 0
2.6006 0.85681 0.87769 -0.58526 0 0.04 0.15276 0
2.8442 0.85861 0.87661 -0.56101 0 0.05 0.15276 0
3.1038 0.8611 0.87711 -0.5345 0 0.06 0.15276 0
3.3788 0.86426 0.87919 -0.50587 0 0.07 0.15276 0
3.6688 0.8681 0.88287 -0.47524 0 0.08 0.15276 0
3.973 0.87261 0.88814 -0.44273 0 0.09 0.15276 0
4.2909 0.87777 0.89498 -0.40848 0 0.1 0.15276 0
4.6218 0.88357 0.90335 -0.37262 0 0.11 0.15276 0
4.9651 0.88999 0.91322 -0.33527 0 0.12 0.15276 0
5.3199 0.89702 0.92452 -0.29658 0 0.13 0.15276 0
5.6856 0.90463 0.93718 -0.25668 0 0.14 0.15276 0
6.0612 0.91279 0.95112 -0.2157 0 0.15 0.15276 0
6.4459 0.92148 0.96624 -0.17378 0 0.16 0.15276 0
6.8385 0.93067 0.98246 -0.13106 0 0.17 0.15276 0
7.238 0.94032 0.99965 -0.087675 0 0.18 0.15276 0
7.6432 0.9504 1.0177 -0.043762 0 0.19 0.15276 0
8.0528 0.96087 1.0365 0.00053681 0 0.2 0.15276 0
8.4655 0.97169 1.0559 0.04508 0 0.21 0.15276 0
8.8797 0.98281 1.0758 0.089723 0 0.22 0.15276 0
9.2939 0.99419 1.0961 0.13432 0 0.23 0.15276 0
9.7065 1.0058 1.1166 0.17873 0 0.24 0.15276 0
10.116 1.0175 1.1372 0.2228 0 0.25 0.15276 0
10.52 1.0294 1.1577 0.26638 0 0.26 0.15276 0
10.918 1.0414 1.1781 0.30932 0 0.27 0.15276 0
11.307 1.0533 1.1982 0.35148 0 0.28 0.15276 0
11.686 1.0652 1.218 0.39269 0 0.29 0.15276 0
12.053 1.0771 1.2372 0.43281 0 0.3 0.15276 0
12.405 1.0888 1.2558 0.47169 0 0.31 0.15276 0
12.742 1.1003 1.2738 0.50918 0 0.32 0.15276 0
13.062 1.1116 1.2909 0.54512 0 0.33 0.15276 0
13.362 1.1225 1.3072 0.57938 0 0.34 0.15276 0
13.642 1.1332 1.3226 0.61181 0 0.35 0.15276 0
13.899 1.1435 1.337 0.64227 0 0.36 0.15276 0
14.132 1.1533 1.3504 0.67063 0 0.37 0.15276 0
14.34 1.1627 1.3626 0.69677 0 0.38 0.15276 0
14.522 1.1716 1.3738 0.72056 0 0.39 0.15276 0
14.676 1.1799 1.3839 0.74188 0 0.4 0.15276 0
14.801 1.1876 1.3928 0.76064 0 0.41 0.15276 0
14.897 1.1947 1.4005 0.77673 0 0.42 0.15276 0
14.963 1.2012 1.4072 0.79007 0 0.43 0.15276 0
14.998 1.207 1.4127 0.80059 0 0.44 0.15276 0
15.002 1.2121 1.4171 0.80821 0 0.45 0.15276 0
14.974 1.2165 1.4204 0.8129 0 0.46 0.15276 0
14.915 1.2201 1.4227 0.81459 0 0.47 0.15276 0
14.824 1.223 1.424 0.81328 0 0.48 0.15276 0
14.703 1.2252 1.4244 0.80894 0 0.49 0.15276 0
14.55 1.2265 1.4238 0.80157 0 0.5 0.15276 0
14.368 1.2271 1.4224 0.79118 0 0.51 0.15276 0
14.156 1.227 1.4201 0.7778 0 0.52 0.15276 0
13.916 1.226 1.4171 0.76146 0 0.53 0.15276 0
13.648 1.2243 1.4134 0.74223 0 0.54 0.15276 0
13.355 1.2218 1.409 0.72016 0 0.55 0.15276 0
13.036 1.2186 1.4041 0.69534 0 0.56 0.15276 0
12.695 1.2146 1.3985 0.66786 0 0.57 0.15276 0
12.332 1.21 1.3925 0.63783 0 0.58 0.15276 0
11.949 1.2046 1.3859 0.60536 0 0.59 0.15276 0
11.549 1.1986 1.379 0.57059 0 0.6 0.15276 0
11.132 1.192 1.3716 0.53366 0 0.61 0.15276 0
10.702 1.1847 1.3638 0.49471 0 0.62 0.15276 0
10.26 1.1769 1.3558 0.45392 0 0.63 0.15276 0
9.8081 1.1686 1.3473 0.41144 0 0.64 0.15276 0
9.3492 1.1597 1.3386 0.36747 0 0.65 0.15276 0
8.8853 1.1504 1.3296 0.32218 0 0.66 0.15276 0
8.4186 1.1407 1.3202 0.27577 0 0.67 0.15276 0
7.9514 1.1306 1.3106 0.22843 0 0.68 0.15276 0
7.486 1.1201 1.3007 0.18038 0 0.69 0.15276 0
7.0244 1.1094 1.2904 0.13181 0 0.7 0.15276 0
6.569 1.0984 1.2799 0.082931 0 0.71 0.15276 0
6.1218 1.0872 1.269 0.033962 0 0.72 0.15276 0
5.6849 1.0758 1.2578 -0.014888 0 0.73 0.15276 0
5.2602 1.0644 1.2463 -0.063408 0 0.74 0.15276 0
4.8494 1.0529 1.2344 -0.11139 0 0.75 0.15276 0
4.4544 1.0413 1.2221 -0.15862 0 0.76 0.15276 0
4.0768 1.0298 1.2095 -0.20489 0 0.77 0.15276 0
3.718 1.0184 1.1965 -0.25001 0 0.78 0.15276 0
3.3793 1.0071 1.1831 -0.29378 0 0.79 0.15276 0
3.062 0.99589 1.1694 -0.33601 0 0.8 0.15276 0
2.7671 0.98491 1.1553 -0.37652 0 0.81 0.15276 0
2.4955 0.97417 1.1409 -0.41513 0 0.82 0.15276 0
2.2479 0.9637 1.1262 -0.45168 0 0.83 0.15276 0
2.0249 0.95354 1.1112 -0.48601 0 0.84 0.15276 0
1.8269 0.94373 1.0961 -0.51798 0 0.85 0.15276 0
1.6543 0.9343 1.0807 -0.54745 0 0.86 0.15276 0
1.5072 0.92527 1.0653 -0.57432 0 0.87 0.15276 0
1.3856 0.91669 1.0498 -0.59846 0 0.88 0.15276 0
1.2895 0.90857 1.0344 -0.61979 0 0.89 0.15276 0
1.2186 0.90095 1.0191 -0.63824 0 0.9 0.15276 0
1.1727 0.89384 1.0041 -0.65373 0 0.91 0.15276 0
1.1513 0.88728 0.98938 -0.66622 0 0.92 0.15276 0
1.154 0.88128 0.97512 -0.67569 0 0.93 0.15276 0
1.1803 0.87586 0.96141 -0.6821 0 0.94 0.15276 0
1.2296 0.87104 0.94835 -0.68547 0 0.95 0.15276 0
1.3013 0.86684 0.93607 -0.68581 0 0.96 0.15276 0
1.3947 0.86327 0.92466 -0.68313 0 0.97 0.15276 0
1.509 0.86034 0.91425 -0.6775 0 0.98 0.15276 0
1.6438 0.85807 0.90491 -0.66895 0 0.99 0.15276 0
1.7982 0.85646 0.89677 -0.65756 0 1 0.15276 0
2.1038 0.86758 0.90301 -0.65931 0 0 0.16187 0
2.2676 0.86663 0.89384 -0.64553 0 0.01 0.16187 0
2.4489 0.86633 0.88599 -0.62908 0 0.02 0.16187 0
2.6473 0.86668 0.87954 -0.61005 0 0.03 0.16187 0
2.862 0.86768 0.87455 -0.58855 0 0.04 0.16187 0
3.0926 0.86932 0.87106 -0.56467 0 0.05 0.16187 0
3.3384 0.87162 0.86913 -0.53853 0 0.06 0.16187 0
3.599 0.87456 0.86878 -0.51025 0 0.07 0.16187 0
3.8737 0.87813 0.87001 -0.47995 0 0.08 0.16187 0
4.1621 0.88234 0.87284 -0.44775 0 0.09 0.16187 0
4.4634 0.88717 0.87725 -0.41379 0 0.1 0.16187 0
4.777 0.8926 0.88321 -0.37818 0 0.11 0.16187 0
5.1024 0.89863 0.8907 -0.34107 0 0.12 0.16187 0
5.4387 0.90523 0.89967 -0.30259 0 0.13 0.16187 0
5.7853 0.91237 0.91004 -0.26287 0 0.14 0.16187 0
6.1413 0.92005 0.92177 -0.22204 0 0.15 0.16187 0
6.5058 0.92822 0.93476 -0.18025 0 0.16 0.16187 0
6.8779 0.93687 0.94893 -0.13763 0 0.17 0.16187 0
7.2564 0.94595 0.96419 -0.094315 0 0.18 0.16187 0
7.6402 0.95544 0.98043 -0.050459 0 0.19 0.16187 0
8.0281 0.9653 0.99755 -0.0061975 0 0.2 0.16187 0
8.4189 0.9755 1.0154 0.038325 0 0.21 0.16187 0
8.8111 0.98598 1.034 0.082962 0 0.22 0.16187 0
9.2033 0.99671 1.053 0.12757 0 0.23 0.16187 0
9.594 1.0076 1.0725 0.17199 0 0.24 0.16187 0
9.9816 1.0187 1.0922 0.21609 0 0.25 0.16187 0
10.364 1.03 1.1122 0.2597 0 0.26 0.16187 0
10.741 1.0412 1.1322 0.30268 0 0.27 0.16187 0
11.109 1.0525 1.1521 0.34487 0 0.28 0.16187 0
11.468 1.0638 1.1719 0.38612 0 0.29 0.16187 0
11.815 1.075 1.1914 0.42628 0 0.3 0.16187 0
12.149 1.086 1.2105 0.46519 0 0.31 0.16187 0
12.468 1.0969 1.2292 0.50271 0 0.32 0.16187 0
12.77 1.1076 1.2473 0.53869 0 0.33 0.16187 0
13.055 1.118 1.2648 0.57298 0 0.34 0.16187 0
13.319 1.1281 1.2816 0.60543 0 0.35 0.16187 0
13.563 1.1378 1.2976 0.63592 0 0.36 0.16187 0
13.783 1.1472 1.3128 0.66431 0 0.37 0.16187 0
13.98 1.1561 1.3271 0.69046 0 0.38 0.16187 0
14.152 1.1645 1.3406 0.71427 0 0.39 0.16187 0
14.298 1.1724 1.3531 0.73561 0 0.4 0.16187 0
14.417 1.1797 1.3646 0.75439 0 0.41 0.16187 0
14.507 1.1865 1.3752 0.7705 0 0.42 0.16187 0
14.569 1.1927 1.3847 0.78386 0 0.43 0.16187 0
14.602 1.1982 1.3933 0.79441 0 0.44 0.16187 0
14.606 1.2031 1.4009 0.80206 0 0.45 0.16187 0
14.579 1.2073 1.4075 0.80678 0 0.46 0.16187 0
14.523 1.2108 1.4132 0.80852 0 0.47 0.16187 0
14.437 1.2136 1.4179 0.80726 0 0.48 0.16187 0
14.321 1.2157 1.4216 0.80298 0 0.49 0.16187 0
14.177 1.217 1.4245 0.79567 0 0.5 0.16187 0
14.004 1.2177 1.4266 0.78535 0 0.51 0.16187 0
13.803 1.2176 1.4277 0.77205 0 0.52 0.16187 0
13.575 1.2167 1.4281 0.75581 0 0.53 0.16187 0
13.321 1.2152 1.4278 0.73668 0 0.54 0.16187 0
13.043 1.2129 1.4266 0.71473 0 0.55 0.16187 0
12.741 1.2099 1.4248 0.69004 0 0.56 0.16187 0
12.417 1.2062 1.4223 0.6627 0 0.57 0.16187 0
12.073 1.2019 1.4192 0.63282 0 0.58 0.16187 0
11.711 1.1969 1.4154 0.60052 0 0.59 0.16187 0
11.331 1.1913 1.4111 0.56593 0 0.6 0.16187 0
10.937 1.1851 1.4061 0.52918 0 0.61 0.16187 0
10.529 1.1783 1.4007 0.49043 0 0.62 0.16187 0
10.111 1.171 1.3947 0.44984 0 0.63 0.16187 0
9.6834 1.1631 1.3881 0.40758 0 0.64 0.16187 0
9.2492 1.1548 1.3811 0.36384 0 0.65 0.16187 0
8.8103 1.146 1.3735 0.31878 0 0.66 0.16187 0
8.369 1.1369 1.3654 0.27261 0 0.67 0.16187 0
7.9272 1.1274 1.3568 0.22553 0 0.68 0.16187 0
7.4871 1.1175 1.3477 0.17772 0 0.69 0.16187 0
7.0508 1.1074 1.3381 0.12941 0 0.7 0.16187 0
6.6205 1.0971 1.328 0.080797 0 0.71 0.16187 0
6.1979 1.0865 1.3174 0.03209 0 0.72 0.16187 0
5.7851 1.0758 1.3062 -0.016499 0 0.73 0.16187 0
5.3838 1.065 1.2945 -0.06476 0 0.74 0.16187 0
4.9958 1.0542 1.2822 -0.11248 0 0.75 0.16187 0
4.6228 1.0433 1.2694 -0.15946 0 0.76 0.16187 0
4.2661 1.0324 1.2561 -0.2055 0 0.77 0.16187 0
3.9272 1.0216 1.2423 -0.25038 0 0.78 0.16187 0
3.6073 1.0109 1.2279 -0.29393 0 0.79 0.16187 0
3.3075 1.0003 1.2131 -0.33596 0 0.8 0.16187 0
3.0289 0.9899 1.1978 -0.37628 0 0.81 0.16187 0
2.7721 0.97973 1.182 -0.41472 0 0.82 0.16187 0
2.538 0.96981 1.1659 -0.45112 0 0.83 0.16187 0
2.3271 0.96018 1.1494 -0.48533 0 0.84 0.16187 0
2.1398 0.95088 1.1326 -0.5172 0 0.85 0.16187 0
1.9763 0.94192 1.1155 -0.54662 0 0.86 0.16187 0
1.8368 0.93335 1.0983 -0.57345 0 0.87 0.16187 0
1.7214 0.92519 1.081 -0.59759 0 0.88 0.16187 0
1.63 0.91747 1.0637 -0.61896 0 0.89 0.16187 0
1.5623 0.91021 1.0466 -0.63747 0 0.9 0.16187 0
1.5182 0.90344 1.0296 -0.65307 0 0.91 0.16187 0
1.4972 0.89719 1.0129 -0.66571 0 0.92 0.16187 0
1.499 0.89146 0.99657 -0.67535 0 0.93 0.16187 0
1.5231 0.88628 0.98078 -0.68198 0 0.94 0.16187 0
1.569 0.88166 0.96562 -0.6856 0 0.95 0.16187 0
1.636 0.87763 0.9512 -0.68621 0 0.96 0.16187 0
1.7237 0.87419 0.93762 -0.68384 0 0.97 0.16187 0
1.8312 0.87136 0.925 -0.67854 0 0.98 0.16187 0
1.9581 0.86915 0.91343 -0.67034 0 0.99 0.16187 0
2.1038 0.86758 0.90301 -0.65931 0 1 0.16187 0
2.4123 0.87834 0.91004 -0.65839 0 0 0.17128 0
2.5667 0.87739 0.89873 -0.64503 0 0.01 0.17128 0
2.7378 0.87705 0.88871 -0.62901 0 0.02 0.17128 0
2.9251 0.87732 0.88006 -0.61043 0 0.03 0.17128 0
3.1279 0.87821 0.87284 -0.58937 0 0.04 0.17128 0
3.3457 0.87971 0.8671 -0.56595 0 0.05 0.17128 0
3.578 0.88182 0.86289 -0.54027 0 0.06 0.17128 0
3.8243 0.88454 0.86025 -0.51244 0 0.07 0.17128 0
4.0841 0.88787 0.85919 -0.48258 0 0.08 0.17128 0
4.3568 0.89179 0.85972 -0.45081 0 0.09 0.17128 0
4.6418 0.8963 0.86183 -0.41726 0 0.1 0.17128 0
4.9385 0.90138 0.86552 -0.38205 0 0.11 0.17128 0
5.2463 0.90702 0.87076 -0.34532 0 0.12 0.17128 0
5.5645 0.9132 0.87751 -0.30719 0 0.13 0.17128 0
5.8924 0.91991 0.88573 -0.2678 0 0.14 0.17128 0
6.2291 0.92711 0.89535 -0.22729 0 0.15 0.17128 0
6.5739 0.93478 0.9063 -0.18579 0 0.16 0.17128 0
6.9257 0.9429 0.91853 -0.14344 0 0.17 0.17128 0
7.2836 0.95144 0.93193 -0.10038 0 0.18 0.17128 0
7.6465 0.96036 0.94643 -0.056761 0 0.19 0.17128 0
8.0132 0.96964 0.96193 -0.012717 0 0.2 0.17128 0
8.3826 0.97922 0.97832 0.031604 0 0.21 0.17128 0
8.7533 0.98909 0.99552 0.076054 0 0.22 0.17128 0
9.124 0.99919 1.0134 0.12048 0 0.23 0.17128 0
9.4932 1.0095 1.0319 0.16474 0 0.24 0.17128 0
9.8594 1.0199 1.0508 0.20868 0 0.25 0.17128 0
10.221 1.0305 1.0701 0.25215 0 0.26 0.17128 0
10.577 1.0411 1.0896 0.29499 0 0.27 0.17128 0
10.925 1.0518 1.1093 0.33705 0 0.28 0.17128 0
11.264 1.0624 1.129 0.37817 0 0.29 0.17128 0
11.592 1.073 1.1487 0.4182 0 0.3 0.17128 0
11.907 1.0834 1.1683 0.457 0 0.31 0.17128 0
12.209 1.0937 1.1875 0.49441 0 0.32 0.17128 0
12.495 1.1038 1.2065 0.53027 0 0.33 0.17128 0
12.763 1.1136 1.225 0.56445 0 0.34 0.17128 0
13.013 1.1232 1.2431 0.59681 0 0.35 0.17128 0
13.243 1.1324 1.2606 0.6272 0 0.36 0.17128 0
13.452 1.1412 1.2775 0.6555 0 0.37 0.17128 0
13.638 1.1496 1.2937 0.68157 0 0.38 0.17128 0
13.8 1.1576 1.3092 0.70531 0 0.39 0.17128 0
13.938 1.1651 1.3239 0.72659 0 0.4 0.17128 0
14.05 1.1721 1.3378 0.74531 0 0.41 0.17128 0
14.136 1.1785 1.3509 0.76139 0 0.42 0.17128 0
14.194 1.1844 1.3632 0.77473 0 0.43 0.17128 0
14.225 1.1897 1.3746 0.78526 0 0.44 0.17128 0
14.228 1.1943 1.3851 0.79292 0 0.45 0.17128 0
14.203 1.1983 1.3947 0.79766 0 0.46 0.17128 0
14.15 1.2017 1.4034 0.79944 0 0.47 0.17128 0
14.068 1.2044 1.4113 0.79823 0 0.48 0.17128 0
13.958 1.2064 1.4182 0.79403 0 0.49 0.17128 0
13.821 1.2078 1.4243 0.78682 0 0.5 0.17128 0
13.657 1.2084 1.4295 0.77663 0 0.51 0.17128 0
13.467 1.2084 1.4339 0.76347 0 0.52 0.17128 0
13.251 1.2077 1.4374 0.74739 0 0.53 0.17128 0
13.011 1.2063 1.4401 0.72845 0 0.54 0.17128 0
12.748 1.2042 1.442 0.70671 0 0.55 0.17128 0
12.462 1.2014 1.4432 0.68224 0 0.56 0.17128 0
12.156 1.198 1.4435 0.65516 0 0.57 0.17128 0
11.831 1.194 1.4431 0.62555 0 0.58 0.17128 0
11.488 1.1894 1.4419 0.59354 0 0.59 0.17128 0
11.129 1.1841 1.44 0.55926 0 0.6 0.17128 0
