#"p"	"T"	"U:0"	"U:1"	"U:2"	"Points:0"	"Points:1"	"Points:2"
2.9609	1.0979	-0.25202	-0.31546	0	0.39	0.16	0
3.0652	1.1004	-0.23257	-0.33109	0	0.4	0.16	0
3.1615	1.1027	-0.21215	-0.34545	0	0.41	0.16	0
3.2493	1.1048	-0.19086	-0.35847	0	0.42	0.16	0
3.3281	1.1066	-0.16877	-0.37009	0	0.43	0.16	0
3.3974	1.1082	-0.14599	-0.38027	0	0.44	0.16	0
3.4568	1.1096	-0.1226	-0.38897	0	0.45	0.16	0
3.5059	1.1108	-0.098697	-0.39613	0	0.46	0.16	0
3.5444	1.1116	-0.074384	-0.40173	0	0.47	0.16	0
3.5721	1.1123	-0.049763	-0.40575	0	0.48	0.16	0
3.5888	1.1127	-0.024935	-0.40817	0	0.49	0.16	0
3.5946	1.1128	0	-0.40898	0	0.5	0.16	0
-1.0745	0.98131	0	0.39888	0	0	0.17	0
-1.0708	0.98144	-0.023816	0.39809	0	0.01	0.17	0
-1.06	0.98183	-0.047543	0.39574	0	0.02	0.17	0
-1.0422	0.98248	-0.071093	0.39183	0	0.03	0.17	0
-1.0172	0.98339	-0.094382	0.38637	0	0.04	0.17	0
-0.985	0.98455	-0.11732	0.37939	0	0.05	0.17	0
-0.94573	0.98596	-0.13982	0.3709	0	0.06	0.17	0
-0.89936	0.98762	-0.16181	0.36094	0	0.07	0.17	0
-0.84591	0.98951	-0.18319	0.34953	0	0.08	0.17	0
-0.78543	0.99163	-0.20389	0.33672	0	0.09	0.17	0
-0.71797	0.99398	-0.22383	0.32255	0	0.1	0.17	0
-0.6436	0.99654	-0.24293	0.30708	0	0.11	0.17	0
-0.56241	0.9993	-0.26111	0.29034	0	0.12	0.17	0
-0.4745	1.0023	-0.27831	0.27241	0	0.13	0.17	0
-0.38002	1.0054	-0.29446	0.25335	0	0.14	0.17	0
-0.27912	1.0087	-0.30948	0.23322	0	0.15	0.17	0
-0.172	1.0122	-0.32333	0.2121	0	0.16	0.17	0
-0.058881	1.0158	-0.33595	0.19007	0	0.17	0.17	0
0.059973	1.0195	-0.34727	0.16719	0	0.18	0.17	0
0.18426	1.0234	-0.35726	0.14357	0	0.19	0.17	0
0.31365	1.0273	-0.36586	0.11929	0	0.2	0.17	0
0.44777	1.0314	-0.37304	0.094438	0	0.21	0.17	0
0.58619	1.0355	-0.37878	0.069109	0	0.22	0.17	0
0.72847	1.0397	-0.38302	0.043403	0	0.23	0.17	0
0.8741	1.0439	-0.38577	0.017418	0	0.24	0.17	0
1.0226	1.0481	-0.387	-0.0087434	0	0.25	0.17	0
1.1733	1.0523	-0.38669	-0.034978	0	0.26	0.17	0
1.3256	1.0565	-0.38486	-0.061182	0	0.27	0.17	0
1.4789	1.0607	-0.38149	-0.08725	0	0.28	0.17	0
1.6326	1.0649	-0.37659	-0.11308	0	0.29	0.17	0
1.7859	1.0689	-0.37019	-0.13856	0	0.3	0.17	0
1.9381	1.0729	-0.3623	-0.16358	0	0.31	0.17	0
2.0885	1.0768	-0.35295	-0.18806	0	0.32	0.17	0
2.2363	1.0806	-0.34217	-0.21188	0	0.33	0.17	0
2.3808	1.0843	-0.33	-0.23494	0	0.34	0.17	0
2.5212	1.0878	-0.3165	-0.25714	0	0.35	0.17	0
2.6567	1.0912	-0.3017	-0.27841	0	0.36	0.17	0
2.7867	1.0944	-0.28567	-0.29863	0	0.37	0.17	0
2.9104	1.0974	-0.26847	-0.31773	0	0.38	0.17	0
3.0271	1.1002	-0.25017	-0.33562	0	0.39	0.17	0
3.1361	1.1029	-0.23085	-0.35223	0	0.4	0.17	0
3.2368	1.1053	-0.21057	-0.36749	0	0.41	0.17	0
3.3286	1.1075	-0.18943	-0.38133	0	0.42	0.17	0
3.411	1.1094	-0.1675	-0.39368	0	0.43	0.17	0
3.4834	1.1111	-0.14488	-0.4045	0	0.44	0.17	0
3.5455	1.1125	-0.12166	-0.41373	0	0.45	0.17	0
3.5968	1.1137	-0.097941	-0.42135	0	0.46	0.17	0
3.637	1.1147	-0.073812	-0.4273	0	0.47	0.17	0
3.6659	1.1154	-0.04938	-0.43158	0	0.48	0.17	0
3.6834	1.1158	-0.024742	-0.43415	0	0.49	0.17	0
3.6895	1.1159	0	-0.43501	0	0.5	0.17	0
-1.2164	0.9777	0	0.42108	0	0	0.18	0
-1.2125	0.97784	-0.023672	0.42025	0	0.01	0.18	0
-1.2011	0.97825	-0.047255	0.41777	0	0.02	0.18	0
-1.1822	0.97893	-0.070662	0.41363	0	0.03	0.18	0
-1.1558	0.97988	-0.093807	0.40787	0	0.04	0.18	0
-1.1217	0.9811	-0.1166	0.40048	0	0.05	0.18	0
-1.0802	0.98258	-0.13896	0.39151	0	0.06	0.18	0
-1.0311	0.98431	-0.1608	0.38098	0	0.07	0.18	0
-0.97463	0.9863	-0.18204	0.36892	0	0.08	0.18	0
-0.9107	0.98852	-0.2026	0.35538	0	0.09	0.18	0
-0.8394	0.99098	-0.22239	0.34041	0	0.1	0.18	0
-0.76081	0.99367	-0.24135	0.32405	0	0.11	0.18	0
-0.67504	0.99657	-0.25939	0.30636	0	0.12	0.18	0
-0.5822	0.99967	-0.27645	0.2874	0	0.13	0.18	0
-0.48245	1.003	-0.29246	0.26725	0	0.14	0.18	0
-0.37596	1.0064	-0.30736	0.24597	0	0.15	0.18	0
-0.26294	1.0101	-0.32108	0.22364	0	0.16	0.18	0
-0.14363	1.0139	-0.33356	0.20034	0	0.17	0.18	0
-0.018311	1.0178	-0.34477	0.17615	0	0.18	0.18	0
0.11269	1.0218	-0.35464	0.15117	0	0.19	0.18	0
0.24903	1.026	-0.36314	0.12549	0	0.2	0.18	0
0.39029	1.0302	-0.37022	0.099209	0	0.21	0.18	0
0.53604	1.0346	-0.37586	0.07242	0	0.22	0.18	0
0.68579	1.039	-0.38003	0.045231	0	0.23	0.18	0
0.83903	1.0434	-0.3827	0.017746	0	0.24	0.18	0
0.99518	1.0478	-0.38387	-0.0099264	0	0.25	0.18	0
1.1537	1.0523	-0.38352	-0.037678	0	0.26	0.18	0
1.3138	1.0567	-0.38165	-0.065398	0	0.27	0.18	0
1.4749	1.0611	-0.37826	-0.092976	0	0.28	0.18	0
1.6363	1.0655	-0.37336	-0.1203	0	0.29	0.18	0
1.7973	1.0698	-0.36697	-0.14726	0	0.3	0.18	0
1.9571	1.074	-0.3591	-0.17374	0	0.31	0.18	0
2.115	1.0781	-0.34979	-0.19963	0	0.32	0.18	0
2.2701	1.0821	-0.33907	-0.22484	0	0.33	0.18	0
2.4216	1.0859	-0.32698	-0.24924	0	0.34	0.18	0
2.5688	1.0896	-0.31356	-0.27274	0	0.35	0.18	0
2.711	1.0932	-0.29887	-0.29524	0	0.36	0.18	0
2.8472	1.0966	-0.28297	-0.31664	0	0.37	0.18	0
2.9768	1.0998	-0.26591	-0.33686	0	0.38	0.18	0
3.0991	1.1027	-0.24776	-0.3558	0	0.39	0.18	0
3.2133	1.1055	-0.2286	-0.37338	0	0.4	0.18	0
3.3188	1.108	-0.20851	-0.38953	0	0.41	0.18	0
3.415	1.1103	-0.18756	-0.40417	0	0.42	0.18	0
3.5012	1.1124	-0.16584	-0.41725	0	0.43	0.18	0
3.5771	1.1142	-0.14344	-0.4287	0	0.44	0.18	0
3.6421	1.1157	-0.12044	-0.43847	0	0.45	0.18	0
3.6958	1.117	-0.096958	-0.44653	0	0.46	0.18	0
3.7379	1.118	-0.07307	-0.45284	0	0.47	0.18	0
3.7681	1.1187	-0.048882	-0.45736	0	0.48	0.18	0
3.7864	1.1191	-0.024493	-0.46008	0	0.49	0.18	0
3.7927	1.1192	0	-0.46099	0	0.5	0.18	0
-1.3688	0.97379	0	0.44297	0	0	0.19	0
-1.3647	0.97394	-0.023481	0.44209	0	0.01	0.19	0
-1.3526	0.97437	-0.046872	0.43947	0	0.02	0.19	0
-1.3326	0.97508	-0.070088	0.43512	0	0.03	0.19	0
-1.3046	0.97608	-0.093042	0.42905	0	0.04	0.19	0
-1.2686	0.97736	-0.11564	0.42127	0	0.05	0.19	0
-1.2246	0.97891	-0.13781	0.41182	0	0.06	0.19	0
-1.1727	0.98074	-0.15947	0.40073	0	0.07	0.19	0
-1.1129	0.98282	-0.18052	0.38803	0	0.08	0.19	0
-1.0452	0.98516	-0.20088	0.37377	0	0.09	0.19	0
-0.96978	0.98774	-0.22049	0.35799	0	0.1	0.19	0
-0.88667	0.99056	-0.23926	0.34076	0	0.11	0.19	0
-0.79597	0.9936	-0.25712	0.32213	0	0.12	0.19	0
-0.69784	0.99686	-0.27401	0.30216	0	0.13	0.19	0
-0.59241	1.0003	-0.28984	0.28093	0	0.14	0.19	0
-0.4799	1.004	-0.30456	0.25851	0	0.15	0.19	0
-0.36052	1.0078	-0.31812	0.23498	0	0.16	0.19	0
-0.23454	1.0118	-0.33045	0.21043	0	0.17	0.19	0
-0.10225	1.0159	-0.3415	0.18494	0	0.18	0.19	0
0.035994	1.0202	-0.35123	0.15862	0	0.19	0.19	0
0.17982	1.0245	-0.35959	0.13156	0	0.2	0.19	0
0.32879	1.029	-0.36655	0.10386	0	0.21	0.19	0
0.48245	1.0336	-0.37208	0.075626	0	0.22	0.19	0
0.64028	1.0382	-0.37615	0.046969	0	0.23	0.19	0
0.80172	1.0428	-0.37874	0.017998	0	0.24	0.19	0
0.96619	1.0475	-0.37984	-0.011173	0	0.25	0.19	0
1.133	1.0522	-0.37943	-0.040429	0	0.26	0.19	0
1.3016	1.0569	-0.37752	-0.069653	0	0.27	0.19	0
1.4711	1.0615	-0.37411	-0.098729	0	0.28	0.19	0
1.6409	1.0661	-0.36921	-0.12754	0	0.29	0.19	0
1.8102	1.0706	-0.36284	-0.15596	0	0.3	0.19	0
1.9782	1.0751	-0.35501	-0.18389	0	0.31	0.19	0
2.1441	1.0794	-0.34575	-0.21119	0	0.32	0.19	0
2.3071	1.0836	-0.33511	-0.23777	0	0.33	0.19	0
2.4663	1.0877	-0.32312	-0.26351	0	0.34	0.19	0
2.6209	1.0916	-0.30982	-0.28829	0	0.35	0.19	0
2.7701	1.0954	-0.29527	-0.31203	0	0.36	0.19	0
2.9132	1.0989	-0.27952	-0.3346	0	0.37	0.19	0
3.0492	1.1023	-0.26264	-0.35592	0	0.38	0.19	0
3.1775	1.1054	-0.2447	-0.3759	0	0.39	0.19	0
3.2973	1.1083	-0.22576	-0.39445	0	0.4	0.19	0
3.408	1.111	-0.20589	-0.41148	0	0.41	0.19	0
3.5089	1.1135	-0.18519	-0.42693	0	0.42	0.19	0
3.5993	1.1156	-0.16373	-0.44072	0	0.43	0.19	0
3.6789	1.1175	-0.14161	-0.4528	0	0.44	0.19	0
3.747	1.1191	-0.1189	-0.46312	0	0.45	0.19	0
3.8033	1.1205	-0.095712	-0.47162	0	0.46	0.19	0
3.8475	1.1215	-0.072128	-0.47827	0	0.47	0.19	0
3.8791	1.1223	-0.048251	-0.48304	0	0.48	0.19	0
3.8984	1.1227	-0.024176	-0.48591	0	0.49	0.19	0
3.905	1.1229	0	-0.48687	0	0.5	0.19	0
-1.5324	0.96957	0	0.46432	0	0	0.2	0
-1.528	0.96972	-0.023235	0.46341	0	0.01	0.2	0
-1.5152	0.97018	-0.046381	0.46066	0	0.02	0.2	0
-1.494	0.97093	-0.069351	0.45609	0	0.03	0.2	0
-1.4643	0.97198	-0.092059	0.44971	0	0.04	0.2	0
-1.4262	0.97332	-0.11442	0.44155	0	0.05	0.2	0
-1.3796	0.97495	-0.13634	0.43163	0	0.06	0.2	0
-1.3246	0.97687	-0.15775	0.41999	0	0.07	0.2	0
-1.2613	0.97906	-0.17856	0.40665	0	0.08	0.2	0
-1.1896	0.98151	-0.19869	0.39168	0	0.09	0.2	0
-1.1098	0.98423	-0.21806	0.37512	0	0.1	0.2	0
-1.0218	0.98719	-0.23659	0.35703	0	0.11	0.2	0
-0.92584	0.9904	-0.25423	0.33746	0	0.12	0.2	0
-0.82202	0.99382	-0.27088	0.31649	0	0.13	0.2	0
-0.71051	0.99747	-0.2865	0.2942	0	0.14	0.2	0
-0.59153	1.0013	-0.30101	0.27065	0	0.15	0.2	0
-0.46532	1.0053	-0.31435	0.24595	0	0.16	0.2	0
-0.33217	1.0095	-0.32648	0.22016	0	0.17	0.2	0
-0.1924	1.0139	-0.33735	0.1934	0	0.18	0.2	0
-0.046367	1.0184	-0.3469	0.16575	0	0.19	0.2	0
0.10552	1.023	-0.35509	0.13732	0	0.2	0.2	0
0.26279	1.0277	-0.3619	0.10823	0	0.21	0.2	0
0.42497	1.0325	-0.3673	0.078569	0	0.22	0.2	0
0.59151	1.0373	-0.37124	0.048463	0	0.23	0.2	0
0.76181	1.0422	-0.37373	0.018027	0	0.24	0.2	0
0.93525	1.0472	-0.37474	-0.012621	0	0.25	0.2	0
1.1111	1.0521	-0.37427	-0.043359	0	0.26	0.2	0
1.2888	1.057	-0.37232	-0.074066	0	0.27	0.2	0
1.4674	1.0619	-0.36889	-0.10462	0	0.28	0.2	0
1.6463	1.0668	-0.36399	-0.13489	0	0.29	0.2	0
1.8246	1.0716	-0.35764	-0.16476	0	0.3	0.2	0
2.0015	1.0762	-0.34986	-0.19411	0	0.31	0.2	0
2.1761	1.0808	-0.34069	-0.22281	0	0.32	0.2	0
2.3476	1.0853	-0.33015	-0.25074	0	0.33	0.2	0
2.515	1.0896	-0.31828	-0.27779	0	0.34	0.2	0
2.6777	1.0937	-0.30514	-0.30385	0	0.35	0.2	0
2.8346	1.0977	-0.29076	-0.32879	0	0.36	0.2	0
2.985	1.1014	-0.27522	-0.35252	0	0.37	0.2	0
3.128	1.105	-0.25857	-0.37494	0	0.38	0.2	0
3.2628	1.1083	-0.24087	-0.39594	0	0.39	0.2	0
3.3887	1.1114	-0.2222	-0.41543	0	0.4	0.2	0
3.505	1.1142	-0.20263	-0.43334	0	0.41	0.2	0
3.6109	1.1168	-0.18224	-0.44958	0	0.42	0.2	0
3.706	1.1191	-0.16111	-0.46409	0	0.43	0.2	0
3.7895	1.1211	-0.13933	-0.47679	0	0.44	0.2	0
3.861	1.1228	-0.11698	-0.48763	0	0.45	0.2	0
3.9202	1.1242	-0.09416	-0.49657	0	0.46	0.2	0
3.9665	1.1253	-0.070956	-0.50357	0	0.47	0.2	0
3.9998	1.1261	-0.047466	-0.50858	0	0.48	0.2	0
4.02	1.1266	-0.023782	-0.5116	0	0.49	0.2	0
4.0269	1.1267	0	-0.51261	0	0.5	0.2	0
-1.7071	0.96502	0	0.48521	0	0	0.21	0
-1.7025	0.96518	-0.022926	0.48425	0	0.01	0.21	0
-1.6889	0.96565	-0.045762	0.48137	0	0.02	0.21	0
-1.6665	0.96644	-0.068423	0.47659	0	0.03	0.21	0
-1.635	0.96755	-0.090824	0.46992	0	0.04	0.21	0
-1.5946	0.96896	-0.11288	0.46138	0	0.05	0.21	0
-1.5452	0.97068	-0.1345	0.45099	0	0.06	0.21	0
-1.4869	0.97269	-0.1556	0.43881	0	0.07	0.21	0
-1.4198	0.97499	-0.17611	0.42485	0	0.08	0.21	0
-1.3439	0.97758	-0.19593	0.40918	0	0.09	0.21	0
-1.2593	0.98044	-0.21501	0.39185	0	0.1	0.21	0
-1.1662	0.98356	-0.23326	0.37291	0	0.11	0.21	0
-1.0645	0.98693	-0.2506	0.35243	0	0.12	0.21	0
-0.95461	0.99054	-0.26698	0.33048	0	0.13	0.21	0
-0.83657	0.99438	-0.28232	0.30714	0	0.14	0.21	0
-0.71066	0.99842	-0.29657	0.28249	0	0.15	0.21	0
-0.57713	1.0027	-0.30966	0.25663	0	0.16	0.21	0
-0.43628	1.0071	-0.32155	0.22963	0	0.17	0.21	0
-0.28846	1.0117	-0.33218	0.20161	0	0.18	0.21	0
-0.13406	1.0164	-0.34151	0.17266	0	0.19	0.21	0
0.026483	1.0213	-0.34951	0.14289	0	0.2	0.21	0
0.19269	1.0262	-0.35613	0.11242	0	0.21	0.21	0
0.36403	1.0313	-0.36136	0.081363	0	0.22	0.21	0
0.53992	1.0364	-0.36516	0.049832	0	0.23	0.21	0
0.71975	1.0416	-0.36753	0.017953	0	0.24	0.21	0
0.90283	1.0468	-0.36844	-0.01415	0	0.25	0.21	0
1.0885	1.052	-0.3679	-0.04635	0	0.26	0.21	0
1.2759	1.0572	-0.36589	-0.078518	0	0.27	0.21	0
1.4643	1.0624	-0.36244	-0.11053	0	0.28	0.21	0
1.653	1.0675	-0.35755	-0.14224	0	0.29	0.21	0
1.8409	1.0726	-0.35124	-0.17354	0	0.3	0.21	0
2.0273	1.0775	-0.34353	-0.20429	0	0.31	0.21	0
2.2113	1.0823	-0.33445	-0.23437	0	0.32	0.21	0
2.392	1.087	-0.32404	-0.26364	0	0.33	0.21	0
2.5684	1.0916	-0.31233	-0.29199	0	0.34	0.21	0
2.7397	1.096	-0.29938	-0.31929	0	0.35	0.21	0
2.9049	1.1002	-0.28522	-0.34543	0	0.36	0.21	0
3.0632	1.1042	-0.26993	-0.37031	0	0.37	0.21	0
3.2137	1.1079	-0.25356	-0.3938	0	0.38	0.21	0
3.3556	1.1114	-0.23617	-0.41581	0	0.39	0.21	0
3.488	1.1147	-0.21783	-0.43625	0	0.4	0.21	0
3.6103	1.1177	-0.19862	-0.45502	0	0.41	0.21	0
3.7218	1.1204	-0.17862	-0.47205	0	0.42	0.21	0
3.8217	1.1228	-0.15789	-0.48725	0	0.43	0.21	0
3.9095	1.125	-0.13653	-0.50057	0	0.44	0.21	0
3.9848	1.1268	-0.11462	-0.51194	0	0.45	0.21	0
4.0469	1.1283	-0.092258	-0.52131	0	0.46	0.21	0
4.0957	1.1294	-0.069519	-0.52864	0	0.47	0.21	0
4.1306	1.1303	-0.046503	-0.5339	0	0.48	0.21	0
4.1518	1.1308	-0.0233	-0.53707	0	0.49	0.21	0
4.1591	1.1309	0	-0.53812	0	0.5	0.21	0
-1.8938	0.96011	0	0.50539	0	0	0.22	0
-1.8889	0.96027	-0.022545	0.50439	0	0.01	0.22	0
-1.8745	0.96078	-0.045001	0.50139	0	0.02	0.22	0
-1.8507	0.96161	-0.067282	0.4964	0	0.03	0.22	0
-1.8173	0.96277	-0.089304	0.48944	0	0.04	0.22	0
-1.7744	0.96426	-0.11098	0.48052	0	0.05	0.22	0
-1.7221	0.96607	-0.13222	0.46969	0	0.06	0.22	0
-1.6603	0.96819	-0.15295	0.45697	0	0.07	0.22	0
-1.5892	0.97061	-0.17309	0.44241	0	0.08	0.22	0
-1.5088	0.97334	-0.19255	0.42606	0	0.09	0.22	0
-1.4191	0.97635	-0.21126	0.40797	0	0.1	0.22	0
-1.3204	0.97964	-0.22915	0.3882	0	0.11	0.22	0
-1.2128	0.98319	-0.24615	0.36683	0	0.12	0.22	0
-1.0963	0.987	-0.26218	0.34392	0	0.13	0.22	0
-0.97131	0.99104	-0.27719	0.31956	0	0.14	0.22	0
-0.83798	0.99531	-0.29112	0.29383	0	0.15	0.22	0
-0.69661	0.99978	-0.3039	0.26683	0	0.16	0.22	0
-0.54752	1.0044	-0.31549	0.23864	0	0.17	0.22	0
-0.39108	1.0093	-0.32584	0.20939	0	0.18	0.22	0
-0.22771	1.0143	-0.33491	0.17916	0	0.19	0.22	0
-0.057872	1.0194	-0.34267	0.14809	0	0.2	0.22	0
0.11792	1.0246	-0.34907	0.11627	0	0.21	0.22	0
0.29911	1.03	-0.3541	0.083836	0	0.22	0.22	0
0.48506	1.0354	-0.35773	0.05091	0	0.23	0.22	0
0.67513	1.0409	-0.35995	0.017618	0	0.24	0.22	0
0.86861	1.0464	-0.36074	-0.015908	0	0.25	0.22	0
1.0647	1.0519	-0.36011	-0.049537	0	0.26	0.22	0
1.2627	1.0574	-0.35805	-0.083135	0	0.27	0.22	0
1.4617	1.0629	-0.35458	-0.11657	0	0.28	0.22	0
1.6608	1.0683	-0.3497	-0.1497	0	0.29	0.22	0
1.8592	1.0736	-0.34344	-0.18239	0	0.3	0.22	0
2.0559	1.0789	-0.33581	-0.21451	0	0.31	0.22	0
2.2501	1.084	-0.32686	-0.24593	0	0.32	0.22	0
2.4406	1.089	-0.3166	-0.27651	0	0.33	0.22	0
2.6267	1.0938	-0.30509	-0.30613	0	0.34	0.22	0
2.8072	1.0984	-0.29237	-0.33466	0	0.35	0.22	0
2.9814	1.1028	-0.27849	-0.36198	0	0.36	0.22	0
3.1483	1.1071	-0.26351	-0.38797	0	0.37	0.22	0
3.3068	1.111	-0.24748	-0.41252	0	0.38	0.22	0
3.4563	1.1148	-0.23046	-0.43552	0	0.39	0.22	0
3.5959	1.1182	-0.21253	-0.45688	0	0.4	0.22	0
3.7247	1.1214	-0.19376	-0.4765	0	0.41	0.22	0
3.8421	1.1243	-0.17422	-0.49429	0	0.42	0.22	0
3.9473	1.1268	-0.15399	-0.51018	0	0.43	0.22	0
4.0398	1.1291	-0.13314	-0.5241	0	0.44	0.22	0
4.119	1.131	-0.11177	-0.53598	0	0.45	0.22	0
4.1845	1.1326	-0.089953	-0.54578	0	0.46	0.22	0
4.2358	1.1338	-0.067778	-0.55344	0	0.47	0.22	0
4.2725	1.1347	-0.045337	-0.55894	0	0.48	0.22	0
4.2949	1.1352	-0.022715	-0.56225	0	0.49	0.22	0
4.3026	1.1354	0	-0.56335	0	0.5	0.22	0
-2.0923	0.95482	0	0.52491	0	0	0.23	0
-2.0871	0.955	-0.022082	0.52386	0	0.01	0.23	0
-2.0718	0.95552	-0.044076	0.52074	0	0.02	0.23	0
-2.0466	0.9564	-0.065895	0.51555	0	0.03	0.23	0
-2.0112	0.95763	-0.087457	0.5083	0	0.04	0.23	0
-1.9657	0.9592	-0.10867	0.49903	0	0.05	0.23	0
-1.9102	0.9611	-0.12946	0.48776	0	0.06	0.23	0
-1.8447	0.96334	-0.14974	0.47452	0	0.07	0.23	0
-1.7693	0.9659	-0.16943	0.45937	0	0.08	0.23	0
-1.684	0.96877	-0.18845	0.44235	0	0.09	0.23	0
-1.589	0.97194	-0.20672	0.42353	0	0.1	0.23	0
-1.4844	0.97541	-0.22418	0.40296	0	0.11	0.23	0
-1.3702	0.97916	-0.24076	0.38071	0	0.12	0.23	0
-1.2468	0.98318	-0.25638	0.35687	0	0.13	0.23	0
-1.1144	0.98744	-0.27099	0.33151	0	0.14	0.23	0
-0.97312	0.99195	-0.28453	0.30473	0	0.15	0.23	0
-0.82336	0.99667	-0.29694	0.27662	0	0.16	0.23	0
-0.66544	1.0016	-0.30817	0.24729	0	0.17	0.23	0
-0.49977	1.0067	-0.31819	0.21683	0	0.18	0.23	0
-0.32679	1.012	-0.32695	0.18536	0	0.19	0.23	0
-0.14699	1.0174	-0.33441	0.15301	0	0.2	0.23	0
0.03907	1.0229	-0.34055	0.11988	0	0.21	0.23	0
0.23081	1.0286	-0.34535	0.086108	0	0.22	0.23	0
0.42755	1.0343	-0.34877	0.051821	0	0.23	0.23	0
0.62861	1.0401	-0.35081	0.017151	0	0.24	0.23	0
0.83322	1.0459	-0.35147	-0.017766	0	0.25	0.23	0
1.0406	1.0517	-0.35074	-0.052792	0	0.26	0.23	0
1.2499	1.0576	-0.34862	-0.087787	0	0.27	0.23	0
1.4602	1.0634	-0.34512	-0.12261	0	0.28	0.23	0
1.6706	1.0691	-0.34026	-0.15712	0	0.29	0.23	0
1.8802	1.0747	-0.33406	-0.19118	0	0.3	0.23	0
2.088	1.0803	-0.32654	-0.22465	0	0.31	0.23	0
2.293	1.0857	-0.31773	-0.25738	0	0.32	0.23	0
2.4942	1.091	-0.30768	-0.28925	0	0.33	0.23	0
2.6906	1.0961	-0.29641	-0.32011	0	0.34	0.23	0
2.8811	1.101	-0.28397	-0.34984	0	0.35	0.23	0
3.0649	1.1057	-0.27042	-0.3783	0	0.36	0.23	0
3.241	1.1102	-0.2558	-0.40539	0	0.37	0.23	0
3.4083	1.1144	-0.24018	-0.43097	0	0.38	0.23	0
3.5659	1.1183	-0.22362	-0.45495	0	0.39	0.23	0
3.7131	1.122	-0.20618	-0.47721	0	0.4	0.23	0
3.8489	1.1254	-0.18794	-0.49766	0	0.41	0.23	0
3.9727	1.1284	-0.16896	-0.5162	0	0.42	0.23	0
4.0836	1.1311	-0.14931	-0.53276	0	0.43	0.23	0
4.1811	1.1335	-0.12908	-0.54727	0	0.44	0.23	0
4.2646	1.1356	-0.10835	-0.55966	0	0.45	0.23	0
4.3336	1.1372	-0.087192	-0.56986	0	0.46	0.23	0
4.3876	1.1385	-0.065693	-0.57785	0	0.47	0.23	0
4.4264	1.1395	-0.04394	-0.58358	0	0.48	0.23	0
4.45	1.14	-0.022014	-0.58703	0	0.49	0.23	0
4.4581	1.1402	0	-0.58819	0	0.5	0.23	0
-2.3034	0.94913	0	0.54349	0	0	0.24	0
-2.2979	0.94932	-0.021528	0.54241	0	0.01	0.24	0
-2.2817	0.94987	-0.042968	0.53917	0	0.02	0.24	0
-2.2549	0.9508	-0.064235	0.53379	0	0.03	0.24	0
-2.2174	0.95209	-0.085246	0.52627	0	0.04	0.24	0
-2.1692	0.95375	-0.10591	0.51664	0	0.05	0.24	0
-2.1103	0.95576	-0.12616	0.50495	0	0.06	0.24	0
-2.0409	0.95812	-0.14589	0.49121	0	0.07	0.24	0
-1.9609	0.96082	-0.16504	0.47549	0	0.08	0.24	0
-1.8705	0.96385	-0.18353	0.45783	0	0.09	0.24	0
-1.7697	0.9672	-0.20128	0.43829	0	0.1	0.24	0
-1.6588	0.97086	-0.21823	0.41694	0	0.11	0.24	0
-1.5378	0.97482	-0.2343	0.39385	0	0.12	0.24	0
-1.407	0.97906	-0.24943	0.3691	0	0.13	0.24	0
-1.2666	0.98357	-0.26356	0.34278	0	0.14	0.24	0
-1.1169	0.98833	-0.27663	0.31498	0	0.15	0.24	0
-0.95815	0.99332	-0.2886	0.2858	0	0.16	0.24	0
-0.79081	0.99852	-0.29942	0.25535	0	0.17	0.24	0
-0.61527	1.0039	-0.30904	0.22373	0	0.18	0.24	0
-0.432	1.0095	-0.31742	0.19106	0	0.19	0.24	0
-0.24154	1.0152	-0.32454	0.15746	0	0.2	0.24	0
-0.04446	1.0211	-0.33037	0.12306	0	0.21	0.24	0
0.15859	1.0271	-0.33488	0.087991	0	0.22	0.24	0
0.36691	1.0331	-0.33807	0.052386	0	0.23	0.24	0
0.57976	1.0392	-0.33991	0.016381	0	0.24	0.24	0
0.79633	1.0454	-0.3404	-0.019881	0	0.25	0.24	0
1.0158	1.0516	-0.33955	-0.056258	0	0.26	0.24	0
1.2372	1.0577	-0.33736	-0.092605	0	0.27	0.24	0
1.4597	1.0639	-0.33384	-0.12878	0	0.28	0.24	0
1.6823	1.0699	-0.32901	-0.16463	0	0.29	0.24	0
1.9039	1.0759	-0.32288	-0.20001	0	0.3	0.24	0
2.1236	1.0818	-0.31549	-0.23477	0	0.31	0.24	0
2.3403	1.0876	-0.30687	-0.26878	0	0.32	0.24	0
2.553	1.0931	-0.29704	-0.30188	0	0.33	0.24	0
2.7605	1.0986	-0.28606	-0.33395	0	0.34	0.24	0
2.9619	1.1038	-0.27396	-0.36484	0	0.35	0.24	0
3.156	1.1087	-0.2608	-0.39442	0	0.36	0.24	0
3.342	1.1135	-0.24663	-0.42256	0	0.37	0.24	0
3.5186	1.118	-0.23151	-0.44915	0	0.38	0.24	0
3.6851	1.1221	-0.21548	-0.47406	0	0.39	0.24	0
3.8405	1.126	-0.19863	-0.4972	0	0.4	0.24	0
3.9839	1.1296	-0.18101	-0.51845	0	0.41	0.24	0
4.1145	1.1328	-0.16269	-0.53772	0	0.42	0.24	0
4.2316	1.1357	-0.14375	-0.55494	0	0.43	0.24	0
4.3344	1.1383	-0.12425	-0.57001	0	0.44	0.24	0
4.4225	1.1404	-0.10428	-0.58289	0	0.45	0.24	0
