#"T"	"Points:0"	"Points:1"	"Points:2"
1.1996	0.41	0.36	0
1.2062	0.42	0.36	0
1.2121	0.43	0.36	0
1.2172	0.44	0.36	0
1.2216	0.45	0.36	0
1.2252	0.46	0.36	0
1.228	0.47	0.36	0
1.2301	0.48	0.36	0
1.2313	0.49	0.36	0
1.2317	0.5	0.36	0
0.80771	0	0.37	0
0.80813	0.01	0.37	0
0.80941	0.02	0.37	0
0.81154	0.03	0.37	0
0.81451	0.04	0.37	0
0.81831	0.05	0.37	0
0.82292	0.06	0.37	0
0.82833	0.07	0.37	0
0.83452	0.08	0.37	0
0.84146	0.09	0.37	0
0.84912	0.1	0.37	0
0.85748	0.11	0.37	0
0.86651	0.12	0.37	0
0.87616	0.13	0.37	0
0.8864	0.14	0.37	0
0.89719	0.15	0.37	0
0.9085	0.16	0.37	0
0.92027	0.17	0.37	0
0.93245	0.18	0.37	0
0.94501	0.19	0.37	0
0.95789	0.2	0.37	0
0.97104	0.21	0.37	0
0.98441	0.22	0.37	0
0.99795	0.23	0.37	0
1.0116	0.24	0.37	0
1.0253	0.25	0.37	0
1.039	0.26	0.37	0
1.0527	0.27	0.37	0
1.0662	0.28	0.37	0
1.0796	0.29	0.37	0
1.0928	0.3	0.37	0
1.1058	0.31	0.37	0
1.1184	0.32	0.37	0
1.1306	0.33	0.37	0
1.1425	0.34	0.37	0
1.1538	0.35	0.37	0
1.1647	0.36	0.37	0
1.175	0.37	0.37	0
1.1848	0.38	0.37	0
1.1939	0.39	0.37	0
1.2023	0.4	0.37	0
1.21	0.41	0.37	0
1.217	0.42	0.37	0
1.2233	0.43	0.37	0
1.2288	0.44	0.37	0
1.2334	0.45	0.37	0
1.2373	0.46	0.37	0
1.2403	0.47	0.37	0
1.2424	0.48	0.37	0
1.2437	0.49	0.37	0
1.2442	0.5	0.37	0
0.79296	0	0.38	0
0.79341	0.01	0.38	0
0.79478	0.02	0.38	0
0.79704	0.03	0.38	0
0.8002	0.04	0.38	0
0.80424	0.05	0.38	0
0.80915	0.06	0.38	0
0.8149	0.07	0.38	0
0.82148	0.08	0.38	0
0.82886	0.09	0.38	0
0.83701	0.1	0.38	0
0.84591	0.11	0.38	0
0.85551	0.12	0.38	0
0.86577	0.13	0.38	0
0.87667	0.14	0.38	0
0.88816	0.15	0.38	0
0.90018	0.16	0.38	0
0.9127	0.17	0.38	0
0.92567	0.18	0.38	0
0.93903	0.19	0.38	0
0.95274	0.2	0.38	0
0.96673	0.21	0.38	0
0.98096	0.22	0.38	0
0.99537	0.23	0.38	0
1.0099	0.24	0.38	0
1.0245	0.25	0.38	0
1.0391	0.26	0.38	0
1.0536	0.27	0.38	0
1.0681	0.28	0.38	0
1.0823	0.29	0.38	0
1.0964	0.3	0.38	0
1.1101	0.31	0.38	0
1.1235	0.32	0.38	0
1.1366	0.33	0.38	0
1.1492	0.34	0.38	0
1.1613	0.35	0.38	0
1.1729	0.36	0.38	0
1.1838	0.37	0.38	0
1.1942	0.38	0.38	0
1.2039	0.39	0.38	0
1.2129	0.4	0.38	0
1.2211	0.41	0.38	0
1.2286	0.42	0.38	0
1.2352	0.43	0.38	0
1.2411	0.44	0.38	0
1.246	0.45	0.38	0
1.2501	0.46	0.38	0
1.2533	0.47	0.38	0
1.2556	0.48	0.38	0
1.257	0.49	0.38	0
1.2574	0.5	0.38	0
0.77716	0	0.39	0
0.77764	0.01	0.39	0
0.77909	0.02	0.39	0
0.7815	0.03	0.39	0
0.78486	0.04	0.39	0
0.78916	0.05	0.39	0
0.79438	0.06	0.39	0
0.8005	0.07	0.39	0
0.8075	0.08	0.39	0
0.81535	0.09	0.39	0
0.82403	0.1	0.39	0
0.83349	0.11	0.39	0
0.8437	0.12	0.39	0
0.85463	0.13	0.39	0
0.86623	0.14	0.39	0
0.87845	0.15	0.39	0
0.89125	0.16	0.39	0
0.90457	0.17	0.39	0
0.91837	0.18	0.39	0
0.9326	0.19	0.39	0
0.94718	0.2	0.39	0
0.96208	0.21	0.39	0
0.97723	0.22	0.39	0
0.99256	0.23	0.39	0
1.008	0.24	0.39	0
1.0236	0.25	0.39	0
1.0391	0.26	0.39	0
1.0546	0.27	0.39	0
1.0699	0.28	0.39	0
1.0851	0.29	0.39	0
1.1001	0.3	0.39	0
1.1147	0.31	0.39	0
1.129	0.32	0.39	0
1.1429	0.33	0.39	0
1.1563	0.34	0.39	0
1.1692	0.35	0.39	0
1.1815	0.36	0.39	0
1.1932	0.37	0.39	0
1.2042	0.38	0.39	0
1.2146	0.39	0.39	0
1.2241	0.4	0.39	0
1.2329	0.41	0.39	0
1.2408	0.42	0.39	0
1.2479	0.43	0.39	0
1.2541	0.44	0.39	0
1.2594	0.45	0.39	0
1.2638	0.46	0.39	0
1.2672	0.47	0.39	0
1.2696	0.48	0.39	0
1.2711	0.49	0.39	0
1.2716	0.5	0.39	0
0.76021	0	0.4	0
0.76073	0.01	0.4	0
0.76227	0.02	0.4	0
0.76483	0.03	0.4	0
0.76841	0.04	0.4	0
0.77298	0.05	0.4	0
0.77854	0.06	0.4	0
0.78505	0.07	0.4	0
0.7925	0.08	0.4	0
0.80086	0.09	0.4	0
0.81009	0.1	0.4	0
0.82016	0.11	0.4	0
0.83103	0.12	0.4	0
0.84266	0.13	0.4	0
0.85501	0.14	0.4	0
0.86801	0.15	0.4	0
0.88164	0.16	0.4	0
0.89582	0.17	0.4	0
0.91052	0.18	0.4	0
0.92566	0.19	0.4	0
0.94119	0.2	0.4	0
0.95705	0.21	0.4	0
0.97317	0.22	0.4	0
0.9895	0.23	0.4	0
1.006	0.24	0.4	0
1.0225	0.25	0.4	0
1.039	0.26	0.4	0
1.0555	0.27	0.4	0
1.0719	0.28	0.4	0
1.0881	0.29	0.4	0
1.104	0.3	0.4	0
1.1196	0.31	0.4	0
1.1348	0.32	0.4	0
1.1496	0.33	0.4	0
1.1639	0.34	0.4	0
1.1776	0.35	0.4	0
1.1907	0.36	0.4	0
1.2032	0.37	0.4	0
1.2149	0.38	0.4	0
1.2259	0.39	0.4	0
1.2361	0.4	0.4	0
1.2454	0.41	0.4	0
1.2539	0.42	0.4	0
1.2614	0.43	0.4	0
1.268	0.44	0.4	0
1.2736	0.45	0.4	0
1.2783	0.46	0.4	0
1.2819	0.47	0.4	0
1.2845	0.48	0.4	0
1.2861	0.49	0.4	0
1.2866	0.5	0.4	0
0.74204	0	0.41	0
0.74259	0.01	0.41	0
0.74423	0.02	0.41	0
0.74695	0.03	0.41	0
0.75076	0.04	0.41	0
0.75563	0.05	0.41	0
0.76154	0.06	0.41	0
0.76848	0.07	0.41	0
0.77641	0.08	0.41	0
0.7853	0.09	0.41	0
0.79513	0.1	0.41	0
0.80585	0.11	0.41	0
0.81742	0.12	0.41	0
0.8298	0.13	0.41	0
0.84295	0.14	0.41	0
0.8568	0.15	0.41	0
0.8713	0.16	0.41	0
0.88641	0.17	0.41	0
0.90205	0.18	0.41	0
0.91818	0.19	0.41	0
0.93471	0.2	0.41	0
0.9516	0.21	0.41	0
0.96877	0.22	0.41	0
0.98616	0.23	0.41	0
1.0037	0.24	0.41	0
1.0213	0.25	0.41	0
1.0389	0.26	0.41	0
1.0565	0.27	0.41	0
1.0739	0.28	0.41	0
1.0911	0.29	0.41	0
1.1081	0.3	0.41	0
1.1247	0.31	0.41	0
1.1409	0.32	0.41	0
1.1566	0.33	0.41	0
1.1718	0.34	0.41	0
1.1865	0.35	0.41	0
1.2004	0.36	0.41	0
1.2137	0.37	0.41	0
1.2262	0.38	0.41	0
1.2379	0.39	0.41	0
1.2488	0.4	0.41	0
1.2587	0.41	0.41	0
1.2677	0.42	0.41	0
1.2757	0.43	0.41	0
1.2828	0.44	0.41	0
1.2888	0.45	0.41	0
1.2937	0.46	0.41	0
1.2976	0.47	0.41	0
1.3003	0.48	0.41	0
1.302	0.49	0.41	0
1.3026	0.5	0.41	0
0.72253	0	0.42	0
0.72311	0.01	0.42	0
0.72486	0.02	0.42	0
0.72776	0.03	0.42	0
0.73181	0.04	0.42	0
0.73699	0.05	0.42	0
0.74329	0.06	0.42	0
0.75067	0.07	0.42	0
0.75912	0.08	0.42	0
0.76859	0.09	0.42	0
0.77905	0.1	0.42	0
0.79047	0.11	0.42	0
0.80279	0.12	0.42	0
0.81598	0.13	0.42	0
0.82997	0.14	0.42	0
0.84473	0.15	0.42	0
0.86018	0.16	0.42	0
0.87626	0.17	0.42	0
0.89293	0.18	0.42	0
0.9101	0.19	0.42	0
0.92771	0.2	0.42	0
0.9457	0.21	0.42	0
0.96399	0.22	0.42	0
0.98251	0.23	0.42	0
1.0012	0.24	0.42	0
1.0199	0.25	0.42	0
1.0387	0.26	0.42	0
1.0574	0.27	0.42	0
1.076	0.28	0.42	0
1.0943	0.29	0.42	0
1.1124	0.3	0.42	0
1.1301	0.31	0.42	0
1.1473	0.32	0.42	0
1.1641	0.33	0.42	0
1.1803	0.34	0.42	0
1.1959	0.35	0.42	0
1.2108	0.36	0.42	0
1.2249	0.37	0.42	0
1.2382	0.38	0.42	0
1.2507	0.39	0.42	0
1.2622	0.4	0.42	0
1.2728	0.41	0.42	0
1.2824	0.42	0.42	0
1.291	0.43	0.42	0
1.2985	0.44	0.42	0
1.3049	0.45	0.42	0
1.3101	0.46	0.42	0
1.3142	0.47	0.42	0
1.3172	0.48	0.42	0
1.319	0.49	0.42	0
1.3196	0.5	0.42	0
0.70156	0	0.43	0
0.70218	0.01	0.43	0
0.70404	0.02	0.43	0
0.70714	0.03	0.43	0
0.71145	0.04	0.43	0
0.71697	0.05	0.43	0
0.72368	0.06	0.43	0
0.73154	0.07	0.43	0
0.74053	0.08	0.43	0
0.75062	0.09	0.43	0
0.76177	0.1	0.43	0
0.77393	0.11	0.43	0
0.78706	0.12	0.43	0
0.8011	0.13	0.43	0
0.81601	0.14	0.43	0
0.83173	0.15	0.43	0
0.84819	0.16	0.43	0
0.86533	0.17	0.43	0
0.88308	0.18	0.43	0
0.90137	0.19	0.43	0
0.92014	0.2	0.43	0
0.93931	0.21	0.43	0
0.95879	0.22	0.43	0
0.97852	0.23	0.43	0
0.99842	0.24	0.43	0
1.0184	0.25	0.43	0
1.0384	0.26	0.43	0
1.0583	0.27	0.43	0
1.0781	0.28	0.43	0
1.0976	0.29	0.43	0
1.1169	0.3	0.43	0
1.1357	0.31	0.43	0
1.1541	0.32	0.43	0
1.172	0.33	0.43	0
1.1893	0.34	0.43	0
1.2058	0.35	0.43	0
1.2217	0.36	0.43	0
1.2368	0.37	0.43	0
1.2509	0.38	0.43	0
1.2642	0.39	0.43	0
1.2765	0.4	0.43	0
1.2878	0.41	0.43	0
1.298	0.42	0.43	0
1.3072	0.43	0.43	0
1.3151	0.44	0.43	0
1.3219	0.45	0.43	0
1.3276	0.46	0.43	0
1.3319	0.47	0.43	0
1.3351	0.48	0.43	0
1.337	0.49	0.43	0
1.3376	0.5	0.43	0
0.67901	0	0.44	0
0.67968	0.01	0.44	0
0.68166	0.02	0.44	0
0.68496	0.03	0.44	0
0.68955	0.04	0.44	0
0.69543	0.05	0.44	0
0.70258	0.06	0.44	0
0.71096	0.07	0.44	0
0.72054	0.08	0.44	0
0.73129	0.09	0.44	0
0.74317	0.1	0.44	0
0.75613	0.11	0.44	0
0.77012	0.12	0.44	0
0.78508	0.13	0.44	0
0.80097	0.14	0.44	0
0.81772	0.15	0.44	0
0.83526	0.16	0.44	0
0.85352	0.17	0.44	0
0.87244	0.18	0.44	0
0.89194	0.19	0.44	0
0.91194	0.2	0.44	0
0.93236	0.21	0.44	0
0.95313	0.22	0.44	0
0.97416	0.23	0.44	0
0.99536	0.24	0.44	0
1.0167	0.25	0.44	0
1.038	0.26	0.44	0
1.0592	0.27	0.44	0
1.0803	0.28	0.44	0
1.1011	0.29	0.44	0
1.1216	0.3	0.44	0
1.1417	0.31	0.44	0
1.1613	0.32	0.44	0
1.1803	0.33	0.44	0
1.1987	0.34	0.44	0
1.2164	0.35	0.44	0
1.2333	0.36	0.44	0
1.2493	0.37	0.44	0
1.2645	0.38	0.44	0
1.2786	0.39	0.44	0
1.2917	0.4	0.44	0
1.3037	0.41	0.44	0
1.3146	0.42	0.44	0
1.3243	0.43	0.44	0
1.3328	0.44	0.44	0
1.3401	0.45	0.44	0
1.3461	0.46	0.44	0
1.3507	0.47	0.44	0
1.3541	0.48	0.44	0
1.3561	0.49	0.44	0
1.3568	0.5	0.44	0
0.65474	0	0.45	0
0.65544	0.01	0.45	0
0.65756	0.02	0.45	0
0.66107	0.03	0.45	0
0.66597	0.04	0.45	0
0.67224	0.05	0.45	0
0.67986	0.06	0.45	0
0.68879	0.07	0.45	0
0.69901	0.08	0.45	0
0.71047	0.09	0.45	0
0.72313	0.1	0.45	0
0.73694	0.11	0.45	0
0.75186	0.12	0.45	0
0.76781	0.13	0.45	0
0.78475	0.14	0.45	0
0.80261	0.15	0.45	0
0.82131	0.16	0.45	0
0.84078	0.17	0.45	0
0.86095	0.18	0.45	0
0.88173	0.19	0.45	0
0.90305	0.2	0.45	0
0.92482	0.21	0.45	0
0.94696	0.22	0.45	0
0.96938	0.23	0.45	0
0.99198	0.24	0.45	0
1.0147	0.25	0.45	0
1.0374	0.26	0.45	0
1.06	0.27	0.45	0
1.0825	0.28	0.45	0
1.1047	0.29	0.45	0
1.1265	0.3	0.45	0
1.1479	0.31	0.45	0
1.1688	0.32	0.45	0
1.1891	0.33	0.45	0
1.2087	0.34	0.45	0
1.2276	0.35	0.45	0
1.2456	0.36	0.45	0
1.2627	0.37	0.45	0
1.2788	0.38	0.45	0
1.2939	0.39	0.45	0
1.3078	0.4	0.45	0
1.3206	0.41	0.45	0
1.3323	0.42	0.45	0
1.3426	0.43	0.45	0
1.3517	0.44	0.45	0
1.3594	0.45	0.45	0
1.3658	0.46	0.45	0
1.3707	0.47	0.45	0
1.3743	0.48	0.45	0
1.3764	0.49	0.45	0
1.3772	0.5	0.45	0
0.62856	0	0.46	0
0.62932	0.01	0.46	0
0.63157	0.02	0.46	0
0.63532	0.03	0.46	0
0.64055	0.04	0.46	0
0.64723	0.05	0.46	0
0.65536	0.06	0.46	0
0.66488	0.07	0.46	0
0.67578	0.08	0.46	0
0.68801	0.09	0.46	0
0.70151	0.1	0.46	0
0.71625	0.11	0.46	0
0.73216	0.12	0.46	0
0.74918	0.13	0.46	0
0.76724	0.14	0.46	0
0.78629	0.15	0.46	0
0.80623	0.16	0.46	0
0.827	0.17	0.46	0
0.84851	0.18	0.46	0
0.87067	0.19	0.46	0
0.89341	0.2	0.46	0
0.91662	0.21	0.46	0
0.94023	0.22	0.46	0
0.96413	0.23	0.46	0
0.98823	0.24	0.46	0
1.0124	0.25	0.46	0
1.0366	0.26	0.46	0
1.0608	0.27	0.46	0
1.0847	0.28	0.46	0
1.1084	0.29	0.46	0
1.1317	0.3	0.46	0
1.1545	0.31	0.46	0
1.1768	0.32	0.46	0
1.1984	0.33	0.46	0
1.2193	0.34	0.46	0
1.2394	0.35	0.46	0
1.2586	0.36	0.46	0
1.2768	0.37	0.46	0
1.294	0.38	0.46	0
1.31	0.39	0.46	0
1.3249	0.4	0.46	0
1.3386	0.41	0.46	0
1.351	0.42	0.46	0
1.362	0.43	0.46	0
1.3716	0.44	0.46	0
1.3799	0.45	0.46	0
1.3867	0.46	0.46	0
1.392	0.47	0.46	0
1.3958	0.48	0.46	0
1.3981	0.49	0.46	0
1.3988	0.5	0.46	0
0.60029	0	0.47	0
0.60109	0.01	0.47	0
0.6035	0.02	0.47	0
0.6075	0.03	0.47	0
0.61308	0.04	0.47	0
0.62022	0.05	0.47	0
0.62889	0.06	0.47	0
0.63906	0.07	0.47	0
0.6507	0.08	0.47	0
0.66374	0.09	0.47	0
0.67816	0.1	0.47	0
0.69389	0.11	0.47	0
0.71087	0.12	0.47	0
0.72903	0.13	0.47	0
0.74831	0.14	0.47	0
0.76864	0.15	0.47	0
0.78992	0.16	0.47	0
0.81208	0.17	0.47	0
0.83503	0.18	0.47	0
0.85867	0.19	0.47	0
0.88293	0.2	0.47	0
0.9077	0.21	0.47	0
0.93288	0.22	0.47	0
0.95837	0.23	0.47	0
0.98407	0.24	0.47	0
1.0099	0.25	0.47	0
1.0357	0.26	0.47	0
1.0614	0.27	0.47	0
1.087	0.28	0.47	0
1.1122	0.29	0.47	0
1.137	0.3	0.47	0
1.1614	0.31	0.47	0
1.1851	0.32	0.47	0
1.2082	0.33	0.47	0
1.2305	0.34	0.47	0
1.2519	0.35	0.47	0
1.2723	0.36	0.47	0
1.2917	0.37	0.47	0
1.3101	0.38	0.47	0
1.3272	0.39	0.47	0
1.3431	0.4	0.47	0
1.3576	0.41	0.47	0
1.3708	0.42	0.47	0
1.3826	0.43	0.47	0
1.3929	0.44	0.47	0
1.4016	0.45	0.47	0
1.4089	0.46	0.47	0
1.4145	0.47	0.47	0
1.4186	0.48	0.47	0
1.421	0.49	0.47	0
1.4218	0.5	0.47	0
0.56968	0	0.48	0
0.57054	0.01	0.48	0
0.57311	0.02	0.48	0
0.57739	0.03	0.48	0
0.58335	0.04	0.48	0
0.59098	0.05	0.48	0
0.60025	0.06	0.48	0
0.61112	0.07	0.48	0
0.62355	0.08	0.48	0
0.63749	0.09	0.48	0
0.65289	0.1	0.48	0
0.66969	0.11	0.48	0
0.68783	0.12	0.48	0
0.70723	0.13	0.48	0
0.72782	0.14	0.48	0
0.74952	0.15	0.48	0
0.77224	0.16	0.48	0
0.7959	0.17	0.48	0
0.8204	0.18	0.48	0
0.84564	0.19	0.48	0
0.87153	0.2	0.48	0
0.89796	0.21	0.48	0
0.92483	0.22	0.48	0
0.95203	0.23	0.48	0
0.97946	0.24	0.48	0
1.007	0.25	0.48	0
1.0345	0.26	0.48	0
1.062	0.27	0.48	0
1.0892	0.28	0.48	0
1.1161	0.29	0.48	0
1.1426	0.3	0.48	0
1.1686	0.31	0.48	0
1.1939	0.32	0.48	0
1.2185	0.33	0.48	0
1.2422	0.34	0.48	0
1.2651	0.35	0.48	0
1.2869	0.36	0.48	0
1.3076	0.37	0.48	0
1.3271	0.38	0.48	0
1.3454	0.39	0.48	0
1.3623	0.4	0.48	0
1.3778	0.41	0.48	0
1.3919	0.42	0.48	0
1.4044	0.43	0.48	0
1.4154	0.44	0.48	0
1.4247	0.45	0.48	0
1.4324	0.46	0.48	0
1.4385	0.47	0.48	0
1.4428	0.48	0.48	0
1.4454	0.49	0.48	0
1.4462	0.5	0.48	0
0.53645	0	0.49	0
0.53737	0.01	0.49	0
0.54012	0.02	0.49	0
0.5447	0.03	0.49	0
0.55108	0.04	0.49	0
0.55925	0.05	0.49	0
0.56917	0.06	0.49	0
0.5808	0.07	0.49	0
0.5941	0.08	0.49	0
0.60901	0.09	0.49	0
0.62549	0.1	0.49	0
0.64346	0.11	0.49	0
0.66285	0.12	0.49	0
0.68359	0.13	0.49	0
0.7056	0.14	0.49	0
0.72879	0.15	0.49	0
0.75307	0.16	0.49	0
0.77834	0.17	0.49	0
0.80451	0.18	0.49	0
0.83147	0.19	0.49	0
0.85911	0.2	0.49	0
0.88734	0.21	0.49	0
0.91602	0.22	0.49	0
0.94506	0.23	0.49	0
0.97433	0.24	0.49	0
1.0037	0.25	0.49	0
1.0331	0.26	0.49	0
1.0624	0.27	0.49	0
1.0915	0.28	0.49	0
1.1202	0.29	0.49	0
1.1484	0.3	0.49	0
1.1761	0.31	0.49	0
1.2031	0.32	0.49	0
1.2293	0.33	0.49	0
1.2547	0.34	0.49	0
1.279	0.35	0.49	0
1.3023	0.36	0.49	0
1.3244	0.37	0.49	0
1.3452	0.38	0.49	0
1.3646	0.39	0.49	0
1.3827	0.4	0.49	0
1.3992	0.41	0.49	0
1.4142	0.42	0.49	0
1.4276	0.43	0.49	0
1.4393	0.44	0.49	0
1.4493	0.45	0.49	0
1.4575	0.46	0.49	0
1.4639	0.47	0.49	0
1.4685	0.48	0.49	0
1.4713	0.49	0.49	0
1.4722	0.5	0.49	0
0.50025	0	0.5	0
0.50123	0.01	0.5	0
0.50419	0.02	0.5	0
0.5091	0.03	0.5	0
0.51595	0.04	0.5	0
0.52471	0.05	0.5	0
0.53534	0.06	0.5	0
0.54781	0.07	0.5	0
0.56206	0.08	0.5	0
0.57804	0.09	0.5	0
0.59569	0.1	0.5	0
0.61493	0.11	0.5	0
0.6357	0.12	0.5	0
0.6579	0.13	0.5	0
0.68145	0.14	0.5	0
0.70625	0.15	0.5	0
0.73222	0.16	0.5	0
0.75924	0.17	0.5	0
0.78722	0.18	0.5	0
0.81603	0.19	0.5	0
0.84557	0.2	0.5	0
0.87572	0.21	0.5	0
0.90636	0.22	0.5	0
0.93736	0.23	0.5	0
0.96862	0.24	0.5	0
1	0.25	0.5	0
1.0314	0.26	0.5	0
1.0626	0.27	0.5	0
1.0936	0.28	0.5	0
1.1243	0.29	0.5	0
1.1544	0.3	0.5	0
1.184	0.31	0.5	0
1.2128	0.32	0.5	0
1.2408	0.33	0.5	0
1.2678	0.34	0.5	0
1.2937	0.35	0.5	0
1.3186	0.36	0.5	0
1.3421	0.37	0.5	0
1.3643	0.38	0.5	0
1.3851	0.39	0.5	0
1.4043	0.4	0.5	0
1.422	0.41	0.5	0
1.4379	0.42	0.5	0
1.4522	0.43	0.5	0
1.4647	0.44	0.5	0
1.4753	0.45	0.5	0
1.4841	0.46	0.5	0
1.4909	0.47	0.5	0
1.4958	0.48	0.5	0
1.4988	0.49	0.5	0
1.4998	0.5	0.5	0
